,v1_HL_Bin_ARB,v2_HL_Byb_ARB,v1_HL_Bin_AVAX,v2_HL_Byb_AVAX,v1_HL_Bin_BTC,v2_HL_Byb_BTC,v1_HL_Bin_DOGE,v2_HL_Byb_DOGE,v1_HL_Bin_ETH,v2_HL_Byb_ETH,v1_HL_Bin_LINK,v2_HL_Byb_LINK,v1_HL_Bin_MATIC,v2_HL_Byb_MATIC,v1_HL_Bin_OP,v2_HL_Byb_OP,v1_HL_Bin_SOL,v2_HL_Byb_SOL,v1_port,v2_port,v3_dyn_03pct_port
2023-11-05 00:00:00+00:00,0.0009499291000000001,0.0009547041,2.0643699999999997e-05,2.0643699999999997e-05,0.00013289255000000004,0.00013289255000000004,0.00047517699999999997,0.000427502,0.0008464233,0.0008464233,0.0004055968499999999,0.00049354685,0.00025256515000000006,0.00025256515000000006,0.00020150310000000002,0.00013575310000000002,0.0008644742999999998,0.0008644742999999998,0.00046102278333333337,0.0004587227833333333,0.0003356984833333333
2023-11-06 00:00:00+00:00,0.0011891443,0.0011891443,0.00036493889999999996,0.00026705390000000004,0.0004643013,0.0004643013,0.0007248578499999999,0.00056565285,0.00047331875000000006,0.00045834875000000006,0.0011621399999999999,0.001313325,0.00035469705,0.00035469705,0.0004781041000000001,0.00046277910000000006,0.00066597005,0.00066597005,0.0006530524777777777,0.0006379191444444445,0.0005365174777777778
2023-11-07 00:00:00+00:00,0.0012683422999999999,0.0010002123,0.0006315491000000001,0.0006136291000000001,0.00023120409999999997,0.00013847909999999998,0.00070723575,0.00043804075,0.00031160130000000005,0.00031160130000000005,0.0006795045,0.0005855494999999999,0.0003814561,0.00023100110000000003,0.0006367456000000001,0.0005191206000000002,0.0003828122500000001,0.00040924225000000007,0.0005811612222222222,0.0004718751111111111,0.000495209
2023-11-08 00:00:00+00:00,0.00022142089999999996,0.00014145089999999995,0.00017483355,0.00010631854999999999,9.00812e-05,8.791119999999998e-05,0.00053228735,0.00033640734999999995,0.00012093569999999997,0.00012093569999999997,0.0004684076,0.0004521076,0.00044877635,0.00045812635,0.0004697208500000001,0.00049132085,0.0005021163999999999,0.0004925413999999999,0.0003365088777777778,0.00029856887777777774,0.0002066144333333333
2023-11-09 00:00:00+00:00,0.0007820248499999999,0.00054737485,0.00017503700000000004,7.332200000000001e-05,0.0006235537999999999,0.0005064037999999999,0.0009670638,0.0008405288000000001,0.00027856015,0.00027856015,0.00024206300000000004,0.00024206300000000004,0.00047430740000000007,0.00046471740000000004,0.0003650409,0.00029297089999999996,0.00088652635,0.0008279613499999999,0.0005326863611111112,0.0004526558055555555,0.00044379747222222227
2023-11-10 00:00:00+00:00,0.0007087401500000002,0.0006604001500000002,0.00022376010000000005,0.00020507010000000002,0.0005707472999999999,0.00039916230000000005,0.0009015208499999999,0.0007965308499999999,0.0008698215500000001,0.0008962665500000001,-7.967129999999998e-05,0.00012631869999999996,0.0006266907999999999,0.00027756579999999996,0.00043563059999999994,0.0003122255999999999,0.0009016678000000001,0.0008535528000000001,0.0005732119833333333,0.0005030103166666667,0.0005190015722222222
2023-11-11 00:00:00+00:00,8.799550000000004e-05,4.5550500000000024e-05,0.0008325244500000001,0.0008174294500000001,0.0004809001,0.0001740001,0.0003965724,0.0002165824,0.00101073745,0.00070624245,0.0014761641000000001,0.0015338791,0.0008773748500000001,0.0005928298500000001,0.00109654945,0.0010727844499999997,0.0003633491,0.00014756909999999996,0.0007357963777777777,0.0005896519333333333,0.0006533202666666667
2023-11-12 00:00:00+00:00,0.00082243755,0.00060886755,0.0009369424499999999,0.0007573924499999999,0.0007581857999999998,0.0005861507999999999,0.00279765115,0.0026945761499999996,0.0009425933999999998,0.0007200683999999998,0.0024173843,0.0024062343,0.00133874895,0.00101334895,0.00163295955,0.00158583955,0.00124455705,0.00105112205,0.0014323844666666666,0.0012692889111111112,0.0013879400222222222
2023-11-13 00:00:00+00:00,0.00010497445000000005,0.00012086944999999997,0.0012715028,0.0010959328,0.00047136355,0.00046558355,0.0029564245,0.0027304795,0.0007021820500000001,0.0005490020500000001,0.0022534942500000003,0.0021518492500000003,0.0024408701000000004,0.0020200551000000002,0.0010274456499999999,0.00098471065,0.0008980357000000001,0.0006563107,0.0013473658944444444,0.0011971992277777777,0.0013046875611111113
2023-11-14 00:00:00+00:00,0.0005284446500000001,0.00066663965,0.00068810165,0.0002371216499999999,0.00015512459999999996,-3.43454000000001e-05,0.0010228657,0.0010455107,0.0006044281999999998,0.0004888231999999998,0.0013426442,0.0013691442,0.00119510915,0.0009403541499999999,0.0017450138,0.0017168738,0.0005515446500000001,0.0005349846500000001,0.0008703640666666666,0.0007739007333333333,0.0007616624444444444
2023-11-15 00:00:00+00:00,7.19001e-05,7.19001e-05,0.00021981734999999998,0.00013068235000000003,0.00011301364999999999,0.00013889364999999996,0.0004109112,0.0004929262,0.0005338900000000001,0.0005519650000000001,0.0008020486000000001,0.0007507036000000001,0.001333869,0.001141974,0.0008457873500000001,0.0009042723499999999,0.00016568384999999996,0.00019173884999999988,0.0004996579,0.0004861173444444444,0.0002563812333333333
2023-11-16 00:00:00+00:00,0.00045554370000000006,0.00045554370000000006,0.0010388361,0.0009493961,0.0002567117,0.0002567117,0.0005176289999999999,0.000603689,0.00042037220000000003,0.00042037220000000003,0.0005575665,0.0005575665,0.0007666439000000001,0.0008253389000000001,0.00035828655,0.00052145655,0.00059706245,0.0006517074500000001,0.0005520724555555555,0.0005824202333333333,0.00045902467777777785
2023-11-17 00:00:00+00:00,0.00037447829999999997,0.00032970829999999995,0.0004171854,0.0003258454,4.21775000000001e-06,-3.135725000000001e-05,0.00110106,0.001131505,0.00046675835000000007,0.00037156335,0.00120288255,0.00115464755,0.00092969605,0.0009229060499999998,-0.00026138079999999997,-0.00021148580000000005,0.00015583345000000001,0.00019229344999999997,0.0004878590055555556,0.00046506956111111105,0.0003751311
2023-11-18 00:00:00+00:00,0.00031506265000000007,0.00034034765000000007,0.0004961216000000001,0.0004944116,2.0483499999999988e-05,2.0483499999999988e-05,0.0007757862500000001,0.0006880312500000001,0.00048162035,0.00048162035,0.00035598695000000003,0.00035598695000000003,0.000642067,0.000646427,-1.8397599999999988e-05,-1.0332599999999985e-05,9.031185e-05,6.936185000000001e-05,0.0003510047277777778,0.0003429263944444445,8.740018333333333e-05
2023-11-19 00:00:00+00:00,2.6906099999999986e-05,2.6906099999999986e-05,-2.7332949999999997e-05,-2.7332949999999997e-05,5.766500000000012e-07,5.766500000000012e-07,-8.37229e-05,-8.37229e-05,0.00016771124999999997,0.00016771124999999997,0.00043464480000000004,0.00043464480000000004,0.00024597975,0.00024597975,-1.0294950000000012e-05,-3.0399500000000136e-06,0.00022122415,0.00022122415,0.00010841021111111111,0.00010921632222222223,-0.00013852412777777778
2023-11-20 00:00:00+00:00,0.0005144559500000001,0.0005144559500000001,0.00024955159999999997,0.00024955159999999997,6.148499999999887e-07,6.148499999999887e-07,0.00018863454999999997,0.00018863454999999997,0.00030109420000000003,0.00030109420000000003,1.1582300000000006e-05,1.1582300000000006e-05,0.0010152978,0.0010152978,-4.0382000000000014e-05,4.757999999999988e-06,0.00034140550000000004,0.00034140550000000004,0.00028691719444444446,0.00029193275,-0.0001049356
2023-11-21 00:00:00+00:00,0.00036466699999999994,0.000441547,0.0006897107499999999,0.0006897107499999999,3.1419149999999995e-05,3.7491500000000156e-06,0.0012053199500000002,0.00118470495,0.0009802256500000002,0.0009427106500000001,-6.251799999999999e-05,-6.251799999999999e-05,9.84715e-05,9.84715e-05,0.00028111135,0.00036249635000000003,0.0006606743499999999,0.0006606743499999999,0.000472120188888889,0.00048017185555555554,0.0003223292833333333
2023-11-22 00:00:00+00:00,0.0006112413000000001,0.0006112413000000001,8.575784999999998e-05,8.575784999999998e-05,2.6420549999999996e-05,2.6420549999999996e-05,0.00016601394999999998,0.00017807394999999995,-9.133850000000009e-06,-9.133850000000009e-06,1.4222850000000007e-05,1.4222850000000007e-05,3.564105e-05,3.564105e-05,0.00030109270000000006,0.00030109270000000006,0.00015543129999999998,0.00015543129999999998,0.00015407641111111114,0.00015541641111111113,-0.00025204476666666666
2023-11-23 00:00:00+00:00,-6.168025e-05,-6.168025e-05,0.0008966921500000001,0.0008966921500000001,1.1472750000000008e-05,1.1472750000000008e-05,0.0009418481499999998,0.0009418481499999998,0.0001335736,0.0001335736,0.0010513094999999998,0.0010513094999999998,0.0006609732999999999,0.0006609732999999999,7.055e-05,7.055e-05,0.00060467915,0.00060467915,0.000478824261111111,0.000478824261111111,0.0001357006777777777
2023-11-24 00:00:00+00:00,3.544980000000001e-05,3.544980000000001e-05,0.0008162630999999999,0.0008162630999999999,-1.763685000000001e-05,-1.763685000000001e-05,0.00092258155,0.00092258155,0.0,0.0,0.0007114933499999999,0.0007114933499999999,0.00062200945,0.00062200945,0.00013492949999999998,0.00013492949999999998,0.00018069144999999999,0.00018069144999999999,0.00037842015,0.00037842015,0.0001986631555555555
2023-11-25 00:00:00+00:00,0.00020062635,0.00020062635,0.0006328106000000001,0.0006328106000000001,1.2667800000000013e-05,1.2667800000000013e-05,0.0006727122,0.0006727122,2.2853999999999988e-05,2.2853999999999988e-05,0.0002121229,0.0002121229,0.0004780924000000001,0.0004780924000000001,0.0,0.0,0.0005513498500000001,0.0005513498500000001,0.0003092484555555556,0.0003092484555555556,0.00012752381111111116
2023-11-26 00:00:00+00:00,0.00037633415000000003,0.00037633415000000003,0.0005780465999999999,0.0005780465999999999,1.830165e-05,1.830165e-05,0.00042330165,0.00043473165,4.4404999999998884e-07,4.4404999999998884e-07,0.0014057826500000002,0.00139996265,0.0006269788500000001,0.0006269788500000001,0.0,0.0,0.0008650418499999998,0.0008650418499999998,0.00047713682777777777,0.00047776016111111103,0.0004318795277777778
2023-11-27 00:00:00+00:00,0.00032266195,0.00032266195,0.00089698425,0.0009025942499999999,3.781755000000001e-05,3.781755000000001e-05,0.000924322,0.000924322,0.00029496595000000006,0.00029496595000000006,2.9444650000000006e-05,2.9444650000000006e-05,0.0004285232500000001,0.0004285232500000001,6.646075000000002e-05,6.646075000000002e-05,0.0004022443999999999,0.0004022443999999999,0.0003781583055555556,0.0003787816388888889,1.5752505555555567e-05
2023-11-28 00:00:00+00:00,0.00015646889999999998,0.00015646889999999998,0.0005843513,0.0005843513,1.8595699999999992e-05,1.8595699999999992e-05,0.0005065327,0.0005065327,8.843224999999999e-05,8.843224999999999e-05,0.00061726425,0.00061726425,0.0003328082000000001,0.0003328082000000001,0.00010506885000000002,0.00010506885000000002,0.0006200059500000001,0.0006200059500000001,0.00033661423333333334,0.00033661423333333334,0.00020121471111111112
2023-11-29 00:00:00+00:00,0.00029132355000000004,0.00029132355000000004,0.00014885694999999997,0.00014885694999999997,-2.1290999999999993e-05,-2.1290999999999993e-05,0.0005324985,0.0005324985,8.196549999999999e-06,8.196549999999999e-06,0.0007110453,0.0007110453,0.0003819497,0.0003819497,0.0,0.0,0.00016569389999999997,0.00016569389999999997,0.0002464748277777778,0.0002464748277777778,7.015198888888888e-05
2023-11-30 00:00:00+00:00,0.00040253885,0.00040253885,0.00044422030000000005,0.00044422030000000005,3.329964999999999e-05,3.329964999999999e-05,0.0015920026,0.0015920026,8.052000000000022e-07,8.052000000000022e-07,0.00010557785000000001,0.00010557785000000001,0.00043032720000000006,0.00043032720000000006,7.884949999999986e-06,-2.9950500000000168e-06,0.0008146701999999999,0.0008146701999999999,0.0004257029777777778,0.0004244940888888889,0.00042103744444444444
2023-12-01 00:00:00+00:00,0.00030540715,0.00030540715,0.0003860872000000001,0.0003860872000000001,2.6139250000000006e-05,2.6139250000000006e-05,0.0016168226000000002,0.0016168226000000002,0.00021644165000000003,0.00021644165000000003,8.506700000000013e-06,8.506700000000013e-06,0.0009250415499999999,0.0009250415499999999,0.00022058415,0.00022058415,2.662865e-05,5.628650000000007e-06,0.00041462876666666673,0.00041229543333333343,5.226492222222221e-05
2023-12-02 00:00:00+00:00,0.0006077410000000001,0.0005700360000000001,0.0007717380999999999,0.0007717380999999999,9.854455000000001e-05,9.854455000000001e-05,0.0013158749499999998,0.0013158749499999998,0.00036547540000000006,0.00036547540000000006,0.00080309165,0.00080309165,0.0008280776999999999,0.0008280776999999999,0.00013517584999999998,0.00013517584999999998,0.00010079030000000001,9.173030000000003e-05,0.0005585010555555556,0.0005533049444444443,0.0002918343888888888
2023-12-03 00:00:00+00:00,0.00050639825,0.00028626825000000004,0.0009804516,0.0009418616000000001,0.0003389798,0.0003162998000000001,0.0008806104999999999,0.0008806104999999999,0.0006505217500000001,0.0006505217500000001,0.0013679682499999999,0.00133101325,0.0009169432999999999,0.0009169432999999999,0.00023512139999999995,0.0002125364,0.00042526725000000004,0.00023595225,0.0007002513444444444,0.0006413341222222222,0.0007002513444444444
2023-12-04 00:00:00+00:00,0.0007322556000000001,0.0006186306000000001,0.00085601915,0.0007466791499999999,0.00037270524999999995,0.00037270524999999995,0.00015076325000000002,-8.721749999999971e-06,0.0005352606000000001,0.00048079560000000016,0.00046779795,0.00025518294999999996,0.0008050090000000001,0.0008050090000000001,0.00034458979999999996,0.0002187348,7.838139999999998e-05,2.6776399999999986e-05,0.00048253133333333334,0.0003906435555555556,0.0004390559722222222
2023-12-05 00:00:00+00:00,0.00045204425000000016,0.0003155992500000001,0.0008305066500000001,0.0008672116499999999,0.00062772895,0.00048149894999999996,0.0019788006499999997,0.00170243565,0.00060946155,0.00051608655,0.0006402319500000001,0.00050086195,0.0005238865,0.00047974150000000006,0.0004012648000000001,0.00043116480000000005,0.0002443656,0.0001770406,0.0007009212111111111,0.0006079601,0.0005749884333333333
2023-12-06 00:00:00+00:00,0.00020246404999999995,0.00029644404999999995,0.0006981275,0.0006902375,0.00010186550000000001,0.00010186550000000001,0.00232965305,0.00212697805,0.0005104349,0.0005104349,0.00033865319999999997,0.0003012732,0.0007814392500000001,0.0007814392500000001,9.251745000000004e-05,0.00014561245000000003,0.0008324766000000001,0.0008186466000000001,0.0006541812777777779,0.0006414368333333333,0.0005816340555555555
2023-12-07 00:00:00+00:00,-3.4885450000000074e-05,3.144454999999999e-05,0.0004684609000000001,0.0004185209000000001,-0.00024552575,-0.00024552575,0.0025966334,0.0021406484,0.0005437411,0.0005437411,0.00038595150000000005,0.0003676465,0.0009560023000000002,0.0006985973000000001,0.0003133575499999999,0.00018401254999999994,0.00111063535,0.0010903053499999999,0.0006771523222222222,0.0005810434333333334,0.0006096264277777778
2023-12-08 00:00:00+00:00,0.00039926755000000005,0.00037930255000000006,0.00020133359999999998,3.9673600000000026e-05,7.657585000000001e-05,3.913584999999999e-05,0.0015916981,0.0015817880999999998,0.00052206305,0.00052206305,0.0004684923,0.0003859373,0.00067768625,0.0005412262499999999,0.0009448430499999999,0.0008117180499999999,0.00062027175,0.00062040675,0.0006113590555555555,0.0005468057222222222,0.00047804072222222224
2023-12-09 00:00:00+00:00,0.00030783610000000006,0.00021948109999999997,0.0010771608500000003,0.00068115085,0.00022193309999999998,-2.044189999999998e-05,0.0010716383,0.0009817033,0.000632666,0.00046925600000000004,0.00196536035,0.0017642553499999996,0.0015817772499999998,0.0013267222499999999,8.25649999999999e-05,2.129000000000014e-05,0.0009533686,0.0010434436,0.0008771450611111113,0.0007207622833333334,0.0008449802722222223
2023-12-10 00:00:00+00:00,0.0004029813,0.0002967263,0.0007743439500000001,0.0005936089499999999,0.00012803020000000002,-4.808479999999987e-05,0.00137657235,0.00111686735,0.0004398023,0.0004256222999999999,0.0006238709000000001,0.00035406090000000015,0.0020207010999999998,0.0018004711,0.0003123200000000001,0.00023540000000000014,0.00048396200000000005,0.000345032,0.0007291760111111112,0.0005688560111111111,0.0006900743222222223
2023-12-11 00:00:00+00:00,0.0002515819,0.00013992689999999997,0.00018462819999999998,-9.824180000000005e-05,-2.255340000000006e-05,-0.00021651340000000005,0.0006672696999999999,0.0005686847,0.00031742179999999997,0.0004446418,-0.00014992375000000003,-0.00036505375,0.00046608589999999996,0.0003145659000000001,0.0006807677,0.0005321677000000001,-0.0001597675,-0.0003086675,0.00024839006111111104,0.0001123900611111111,0.00018705018333333332
2023-12-12 00:00:00+00:00,0.00034667320000000005,0.0003512882000000001,0.0008804388,0.0006834838000000001,0.0009018323999999999,0.0007793174,0.0015819285499999998,0.00150294855,0.0008722836500000002,0.00088659365,0.0008936274500000002,0.0008199174500000001,0.0011268837999999998,0.0010056287999999998,0.0010886131,0.0010184431000000002,0.0011090654000000001,0.0010704654,0.0009779273722222222,0.0009020095944444444,0.0007578079277777779
2023-12-13 00:00:00+00:00,-8.637449999999999e-05,-2.5999499999999994e-05,0.0008633703499999999,0.0006834153499999998,0.0005165943000000001,0.0004261593000000001,0.00152095655,0.0015157015500000001,0.00038646150000000006,0.0003209315,0.001189204,0.001112369,0.0012930525999999998,0.0013029725999999999,-0.00011506865,-0.00022629365,0.00107316255,0.0009191575500000001,0.0007379287444444445,0.0006698237444444444,0.0006183766666666667
2023-12-14 00:00:00+00:00,-0.00013097254999999992,-2.0412550000000012e-05,0.00023594200000000003,0.000194372,0.00030235699999999995,0.00022591699999999996,0.0011189907499999999,0.00110147075,0.00036006144999999994,0.00036982145,0.0009559519999999999,0.0008685619999999999,0.00075697475,0.00078096975,6.710299999999986e-06,-2.814470000000005e-05,0.0010092258999999998,0.0010053358999999999,0.0005128046222222222,0.0004997657333333333,0.0004115812666666666
2023-12-15 00:00:00+00:00,0.00029970274999999993,0.00046233275,0.0006515027,0.0005789727,7.647399999999989e-06,-1.0272600000000009e-05,0.00097028165,0.0009278966500000001,0.0006845239499999999,0.00062556895,0.0014123779,0.0013983579,0.00038036645,0.00029585145,0.00026988055000000004,0.00018327554999999997,0.0016804061500000002,0.00164270115,0.0007062988333333334,0.0006782982777777778,0.00041240801111111107
2023-12-16 00:00:00+00:00,-4.7246499999999955e-05,4.580350000000005e-05,0.00221091585,0.00193996085,0.00013846305,9.228805000000003e-05,-0.0003395221,-0.00033881709999999997,0.0002707483499999999,0.00018450834999999996,0.0008457938,0.0005541188000000001,0.00014847200000000002,-5.301299999999993e-05,0.00028491329999999997,0.00024832830000000013,0.0013703900000000002,0.0010152000000000002,0.0005425475277777777,0.00040981975,0.00041725349444444445
2023-12-17 00:00:00+00:00,-0.00018808325000000005,-0.00025699324999999993,-0.000347504,-0.0005286539999999999,5.330000000000118e-07,-0.00010853700000000001,0.00030557805,0.00030557805,0.0002735762,0.0002578012,0.0006711603,0.0006088452999999999,0.00039915870000000007,0.0001827037,0.0007006615000000002,0.0007777315000000001,0.00019112035,0.00010990534999999997,0.00022291120555555558,0.00014982009444444448,0.0001236713722222222
2023-12-18 00:00:00+00:00,-0.00031120325,-0.0002795432499999999,-0.00012816905,-0.00012816905,-6.080649999999993e-06,-4.251064999999998e-05,0.0005639096,0.0005674396,0.00040774935000000007,0.00041475935000000007,0.00037990094999999996,0.0003417609499999999,0.0002364287,0.0001425287,0.00021255289999999998,0.00022978289999999994,8.851950000000002e-05,5.499950000000002e-05,0.00016040089444444445,0.00014456089444444444,4.430154999999998e-05
2023-12-19 00:00:00+00:00,0.00022060654999999998,0.00025098655,-0.0001600726,-0.0001662826,2.5411150000000008e-05,5.0071150000000006e-05,0.00013968420000000004,0.00012287920000000001,0.00011654825,7.314325000000002e-05,0.00047034884999999995,0.0004372288499999999,0.00036901065,0.00034796564999999994,0.00034041535000000006,0.00044185035,-5.987330000000001e-05,-5.987330000000001e-05,0.00016245323333333335,0.00016644101111111108,-3.726045555555558e-05
2023-12-20 00:00:00+00:00,3.8496650000000004e-05,-3.0333499999999893e-06,-4.574559999999999e-05,-4.574559999999999e-05,0.0003745084,0.00031614339999999993,0.00014015325,0.00014015325,4.94143e-05,8.309300000000022e-06,0.00087114085,0.00087114085,-6.029200000000003e-06,-1.549920000000001e-05,0.00010826530000000011,0.0003312503000000001,4.228799999999992e-06,-2.148120000000001e-05,0.00017049252777777781,0.00017569308333333336,-0.00010513970000000002
2023-12-21 00:00:00+00:00,-0.00015400779999999998,-3.430780000000001e-05,0.00108536475,0.0010756747499999998,0.0003999206000000001,0.0004270106,0.0005915618,0.0004728418,0.00040472529999999987,0.0004134352999999999,0.00090015605,0.00087154605,0.0005953854000000001,0.0004436804,0.001748102,0.0019475169999999997,0.0005587868500000001,0.0006402568500000001,0.0006811105500000001,0.0006952949944444443,0.00039496617222222223
2023-12-22 00:00:00+00:00,-0.0002753671,-5.217710000000004e-05,0.0025796622,0.0026627522000000005,0.00047947150000000004,0.0005482665,0.00215208645,0.00206931145,0.0003135708000000001,0.00030013580000000004,0.0007788861500000001,0.00077355615,0.0008814448500000001,0.0006847148500000001,0.00088146325,0.0009544382499999999,0.0011956068,0.0011682368,0.0009985361,0.001012137211111111,0.0009513799000000001
2023-12-23 00:00:00+00:00,0.0010582099,0.0011954699000000003,0.00011289504999999994,-0.00014057995000000008,0.0004831919000000001,0.0005008819000000001,0.00083444015,0.00055008015,0.00077650695,0.0007039619499999999,0.0007537543499999998,0.0008140243499999999,0.0016497467,0.0015218267,-5.346900000000081e-06,0.00015542809999999997,0.0006362679499999999,0.0005072129499999999,0.0006999628944444444,0.0006453673388888888,0.0005801764333333334
2023-12-24 00:00:00+00:00,0.00142959415,0.0015057891499999998,0.00043663560000000004,0.00026011560000000004,0.00065421915,0.0006846591500000001,0.0006945804000000001,0.0006730004000000001,0.00044527404999999997,0.00040844405000000007,0.0002828138499999999,0.00038496384999999996,0.0012486371000000004,0.0011802521000000002,-0.0002560746500000001,4.6945349999999976e-05,0.00035304035000000006,0.00025345535000000004,0.0005876355555555555,0.0005997361111111112,0.0006285110722222222
2023-12-25 00:00:00+00:00,0.0016876589,0.0017858588999999998,0.00196695215,0.00163972715,0.0006620914499999999,0.00068870145,0.00012661505000000005,0.00011852505000000002,0.0003190511,0.00031087110000000003,0.0010340104999999999,0.0011667854999999998,0.0011288131,0.0010056231,0.00201204285,0.00207579285,0.0005550680000000001,0.0005240830000000001,0.0010547003444444445,0.0010351075666666665,0.001045959788888889
2023-12-26 00:00:00+00:00,0.0005067893499999998,0.0008307843499999999,0.00042990915,0.00015954915,0.00060304215,0.00069904215,-0.00013507610000000007,-0.00015559610000000004,0.00020891209999999996,0.0003070370999999999,0.00113109955,0.00123054955,0.0009477965499999999,0.0008775115499999998,0.0011376884,0.0011368383999999997,0.0006352624,0.0006429373999999999,0.0006072692833333334,0.000636517061111111,0.0005312600833333333
2023-12-27 00:00:00+00:00,0.00027139510000000005,0.00039405010000000004,0.00023956534999999978,-0.00013964965000000008,0.0005173522499999999,0.00054837225,-0.00016722899999999986,-0.000314729,-0.00019372299999999997,2.6101999999999995e-05,0.00020858594999999993,0.00016304594999999998,0.0006378541499999999,0.0006964541499999998,-0.0003723321499999999,-0.0004180221500000001,0.00077512555,0.00051417555,0.00021295491111111107,0.00016331102222222219,0.00017270879444444438
2023-12-28 00:00:00+00:00,0.0009886556,0.0012314055999999999,0.00032337885,0.0001324238499999999,0.00055736105,0.00037084605,0.0006194065499999999,0.00053887655,0.0006570917,0.0006857167,-6.054360000000003e-05,6.360139999999998e-05,0.0012131352999999998,0.0012412303,0.0012514459999999998,0.0012692859999999997,0.0008930999,0.0007989549,0.0007158923722222222,0.0007035934833333333,0.0005050033277777778
2023-12-29 00:00:00+00:00,0.0010353228999999999,0.0011758079,0.0006037375999999998,0.0003263225999999998,8.596200000000008e-05,1.3996999999999992e-05,0.00065115945,0.00041003444999999987,0.0007138907000000001,0.0005736406999999998,3.5659850000000126e-05,0.00026729485,0.00046922075000000016,0.00056699575,0.0008331866000000002,0.0008672965999999999,0.0011463746999999997,0.0011868996999999997,0.0006193905055555555,0.0005986988388888887,0.0005465605055555555
2023-12-30 00:00:00+00:00,-9.118205000000003e-05,1.6479499999999537e-06,0.00039263620000000004,0.00020571620000000006,0.00031243454999999997,0.0003368745500000001,0.0006083926499999999,0.0006130776499999999,0.0002141037500000002,0.00026599875,0.00042343244999999994,0.00042689745,0.0009094455499999999,0.00092092555,0.00043734489999999987,0.0003551548999999999,0.0016550933500000002,0.0016350433500000002,0.0005401890388888889,0.0005290373722222222,0.0003046309333333333
2023-12-31 00:00:00+00:00,-1.1326799999999971e-05,-9.636179999999994e-05,-0.00021648990000000003,-0.0003349748999999999,-0.00011868065000000003,-4.8445650000000026e-05,0.00067703775,0.0006938977499999998,-4.612645000000004e-05,2.9193549999999994e-05,1.1899700000000006e-05,-7.976529999999997e-05,0.0013946453499999998,0.0013367453500000002,0.0003249671000000002,0.0002017171000000001,0.0011909977,0.0012333927,0.00035632486666666664,0.00032615542222222226,0.00017376725
2024-01-01 00:00:00+00:00,0.00041622779999999986,0.0005737428,-0.00024416855000000004,-0.0003861385499999999,-3.573734999999998e-05,-0.00010920235000000001,0.00071039635,0.0007247013499999999,0.00028870619999999997,0.0003975511999999999,9.126549999999993e-06,-0.00016300345000000002,0.0015104366499999998,0.00132897165,0.0012623638000000001,0.0012899088,0.0009043371999999998,0.0008569171999999998,0.0005357431833333333,0.0005014942944444444,0.0004520165444444443
2024-01-02 00:00:00+00:00,0.00044019745000000007,0.0006892824500000002,0.00054543645,0.0002738914499999999,0.00040066405,0.00023916405000000003,0.0006475258500000001,0.00068657585,0.0004874141500000001,0.00051119915,0.00020950490000000001,-1.5905099999999984e-05,0.0011625902,0.0009986352000000002,0.00015578239999999998,0.0003522574,0.0012029292,0.0009928641999999998,0.0005835605166666667,0.0005253294055555556,0.0005529271944444444
2024-01-03 00:00:00+00:00,-0.0002598104,-0.00010759540000000015,0.0008039452999999998,0.0006047752999999998,0.00038558875,0.0002925987499999999,0.0009485682499999999,0.00086464325,0.00025336025000000003,0.00036245024999999987,0.00078908655,0.00059745155,0.00085636215,0.0006547021499999998,0.0005402152,0.0004493701999999999,0.0012152263999999997,0.0010960013999999998,0.0006147269388888888,0.0005349330499999998,0.0005068059166666665
2024-01-04 00:00:00+00:00,0.0002856926500000001,0.00031535765000000016,-0.00012137545000000003,-0.0002855054500000001,0.00075542205,0.00054099205,-0.00020824390000000003,-0.0002858939,0.00025426795,0.00019698295,0.0009607582999999999,0.0006570633,0.00089743185,0.00057585185,-0.0004617101999999999,-0.0006852302000000001,0.0006333336,0.0002930236000000001,0.0003328418722222222,0.00014696020555555558,0.00034146677222222227
2024-01-05 00:00:00+00:00,0.00031397580000000003,0.00031397580000000003,0.00036351464999999995,0.00036351464999999995,0.0007479633999999998,0.0007479633999999998,-7.03861e-05,-7.03861e-05,6.17175e-05,6.17175e-05,0.0007123850499999999,0.0007123850499999999,0.0005978757,0.0005978757,0.0,0.0,0.00019223169999999998,0.00019223169999999998,0.00032436418888888885,0.00032436418888888885,0.00011778332222222218
2024-01-06 00:00:00+00:00,9.269799999999989e-06,9.269799999999989e-06,9.65125e-06,9.65125e-06,0.00041516845,0.00041516845,-6.988450000000001e-06,-6.988450000000001e-06,2.6032399999999995e-05,2.6032399999999995e-05,0.00037358705000000006,0.00037358705000000006,0.00011646825000000003,0.00011646825000000003,-1.2117350000000004e-05,-1.2117350000000004e-05,0.00015051645,0.00015051645,0.00012017642777777778,0.00012017642777777778,-0.0002382510888888889
2024-01-07 00:00:00+00:00,4.6986750000000026e-05,4.6986750000000026e-05,3.373499999999935e-07,3.373499999999935e-07,0.00015286120000000003,0.00015286120000000003,-3.9528899999999994e-05,-3.9528899999999994e-05,1.424799999999981e-06,1.424799999999981e-06,8.68002e-05,8.68002e-05,-0.0003680332,-0.0003680332,2.4369999999999967e-06,2.4369999999999967e-06,0.0002166114,0.0002166114,1.1099622222222224e-05,1.1099622222222224e-05,-3.6523027777777795e-05
