ts_ms,coin,funding_rate_raw,funding_rate_normalized,annualized_pct
1770483600141,AVAX,0.0,0.0,0.0
1770487200188,AVAX,0.0,0.0,0.0
1770490800020,AVAX,0.0,0.0,0.0
1770494400429,AVAX,0.0,0.0,0.0
1770498000485,AVAX,0.0,0.0,0.0
1770501600314,AVAX,0.0,0.0,0.0
1770505200767,AVAX,0.0,0.0,0.0
1770508800720,AVAX,0.0,0.0,0.0
1770512400535,AVAX,0.0,0.0,0.0
1770516000082,AVAX,-1.25e-07,-1.25e-07,-0.1095
1770519600040,AVAX,0.0,0.0,0.0
1770523200038,AVAX,0.0,0.0,0.0
1770526800053,AVAX,0.0,0.0,0.0
1770530400597,AVAX,0.0,0.0,0.0
1770534000263,AVAX,0.0,0.0,0.0
1770537600005,AVAX,0.0,0.0,0.0
1770541200053,AVAX,-1.25e-07,-1.25e-07,-0.1095
1770544800341,AVAX,-6.25e-07,-6.25e-07,-0.5475
1770548400599,AVAX,-7.5e-07,-7.5e-07,-0.657
1770552000222,AVAX,-8.75e-07,-8.75e-07,-0.7665
1770555600059,AVAX,-2.625e-06,-2.625e-06,-2.2995
1770559200640,AVAX,-1.5e-06,-1.5e-06,-1.314
1770562800361,AVAX,-5e-07,-5e-07,-0.438
1770566400019,AVAX,0.0,0.0,0.0
1770570000245,AVAX,0.0,0.0,0.0
1770573600211,AVAX,-6.25e-07,-6.25e-07,-0.5475
1770577200298,AVAX,-1.25e-07,-1.25e-07,-0.1095
1770580800521,AVAX,-2.5e-07,-2.5e-07,-0.219
1770584400317,AVAX,0.0,0.0,0.0
1770588000629,AVAX,0.0,0.0,0.0
1770591600438,AVAX,0.0,0.0,0.0
1770595200209,AVAX,0.0,0.0,0.0
1770598800552,AVAX,0.0,0.0,0.0
1770602400513,AVAX,0.0,0.0,0.0
1770606000125,AVAX,0.0,0.0,0.0
1770609600464,AVAX,0.0,0.0,0.0
1770613200141,AVAX,0.0,0.0,0.0
1770616800409,AVAX,0.0,0.0,0.0
1770620400349,AVAX,0.0,0.0,0.0
1770624000233,AVAX,0.0,0.0,0.0
1770627600203,AVAX,-7.5e-07,-7.5e-07,-0.657
1770631200545,AVAX,0.0,0.0,0.0
1770634800605,AVAX,-8.75e-07,-8.75e-07,-0.7665
1770638400800,AVAX,0.0,0.0,0.0
1770642000343,AVAX,-2.375e-06,-2.375e-06,-2.0805
1770645600122,AVAX,-5e-07,-5e-07,-0.438
1770649200386,AVAX,0.0,0.0,0.0
1770652800801,AVAX,0.0,0.0,0.0
1770656400601,AVAX,0.0,0.0,0.0
1770660000363,AVAX,0.0,0.0,0.0
1770663600307,AVAX,0.0,0.0,0.0
1770667200462,AVAX,0.0,0.0,0.0
1770670800063,AVAX,0.0,0.0,0.0
1770674400424,AVAX,0.0,0.0,0.0
1770678000173,AVAX,0.0,0.0,0.0
1770681600416,AVAX,0.0,0.0,0.0
1770685200337,AVAX,0.0,0.0,0.0
1770688800468,AVAX,0.0,0.0,0.0
1770692400222,AVAX,0.0,0.0,0.0
1770696000274,AVAX,0.0,0.0,0.0
1770699600452,AVAX,0.0,0.0,0.0
1770703200506,AVAX,0.0,0.0,0.0
1770706800503,AVAX,0.0,0.0,0.0
1770710400091,AVAX,0.0,0.0,0.0
1770714000399,AVAX,-8.75e-07,-8.75e-07,-0.7665
1770717600547,AVAX,-1.125e-06,-1.125e-06,-0.9855
1770721200385,AVAX,-1e-06,-1e-06,-0.876
1770724800027,AVAX,0.0,0.0,0.0
1770728400506,AVAX,-1.25e-07,-1.25e-07,-0.1095
1770732000569,AVAX,-2.5e-07,-2.5e-07,-0.219
1770735600597,AVAX,0.0,0.0,0.0
1770739200269,AVAX,0.0,0.0,0.0
1770742800516,AVAX,0.0,0.0,0.0
1770746400146,AVAX,0.0,0.0,0.0
1770750000386,AVAX,0.0,0.0,0.0
1770753600182,AVAX,0.0,0.0,0.0
1770757200376,AVAX,0.0,0.0,0.0
1770760800078,AVAX,0.0,0.0,0.0
1770764400387,AVAX,0.0,0.0,0.0
1770768000084,AVAX,0.0,0.0,0.0
1770771600042,AVAX,-4.625e-06,-4.625e-06,-4.0515
1770775200003,AVAX,0.0,0.0,0.0
1770778800556,AVAX,0.0,0.0,0.0
1770782400594,AVAX,-1.25e-07,-1.25e-07,-0.1095
1770786000843,AVAX,-5e-07,-5e-07,-0.438
1770789600530,AVAX,0.0,0.0,0.0
1770793200135,AVAX,0.0,0.0,0.0
1770796800186,AVAX,0.0,0.0,0.0
1770800400397,AVAX,0.0,0.0,0.0
1770804000521,AVAX,0.0,0.0,0.0
1770807600087,AVAX,0.0,0.0,0.0
1770811200114,AVAX,-7.5e-06,-7.5e-06,-6.57
1770814800238,AVAX,0.0,0.0,0.0
1770818400538,AVAX,0.0,0.0,0.0
1770822000334,AVAX,0.0,0.0,0.0
1770825600406,AVAX,-1.75e-06,-1.75e-06,-1.533
1770829200529,AVAX,0.0,0.0,0.0
1770832800340,AVAX,0.0,0.0,0.0
1770836400512,AVAX,0.0,0.0,0.0
1770840000008,AVAX,-2.5e-07,-2.5e-07,-0.219
1770843600187,AVAX,-1.875e-06,-1.875e-06,-1.6425
1770847200291,AVAX,-1.25e-07,-1.25e-07,-0.1095
1770850800488,AVAX,0.0,0.0,0.0
1770854400497,AVAX,0.0,0.0,0.0
1770858000295,AVAX,0.0,0.0,0.0
1770861600298,AVAX,0.0,0.0,0.0
1770865200483,AVAX,0.0,0.0,0.0
1770868800066,AVAX,0.0,0.0,0.0
1770872400101,AVAX,0.0,0.0,0.0
1770876000440,AVAX,0.0,0.0,0.0
1770879600086,AVAX,0.0,0.0,0.0
1770883200065,AVAX,-1.25e-07,-1.25e-07,-0.1095
1770886800380,AVAX,0.0,0.0,0.0
1770890400415,AVAX,0.0,0.0,0.0
1770894000312,AVAX,0.0,0.0,0.0
1770897600169,AVAX,0.0,0.0,0.0
1770901200363,AVAX,0.0,0.0,0.0
1770904800442,AVAX,0.0,0.0,0.0
1770908400082,AVAX,0.0,0.0,0.0
1770912000473,AVAX,0.0,0.0,0.0
1770915600566,AVAX,0.0,0.0,0.0
1770919200110,AVAX,0.0,0.0,0.0
1770922800219,AVAX,0.0,0.0,0.0
1770926400270,AVAX,0.0,0.0,0.0
1770930000458,AVAX,0.0,0.0,0.0
1770933600246,AVAX,0.0,0.0,0.0
1770937200227,AVAX,0.0,0.0,0.0
1770940800303,AVAX,0.0,0.0,0.0
1770944400398,AVAX,0.0,0.0,0.0
1770948000217,AVAX,0.0,0.0,0.0
1770951600165,AVAX,0.0,0.0,0.0
1770955200009,AVAX,0.0,0.0,0.0
1770958800394,AVAX,0.0,0.0,0.0
