config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,annual_pct,vol_pct,sharpe,sortino,max_dd_pct,calmar,n_liquidations,n_top_ups,n_forced_closes,n_skipped_opens_capital,total_funding,total_fees,final_equity
B_live,U4,3.0,150.0,5,0.1,-0.1,120,0.6323274723895711,0.14793124585381995,8.310286060716612,3.3183363027782,0.1460079051098704,4.330775596799002,0,0,0,343,721.9188264204276,865.9125435280705,1006.0062828923576
B_live,U4,5.0,100.0,3,0.1,-0.1,120,0.4268014394635422,0.09508289010066097,8.73547560434506,3.2096811598142185,0.14443515238350085,2.9549692884340852,0,0,0,0,664.9271348838412,960.8700167722277,1004.0571181116128
B_live,U4,5.0,100.0,4,0.1,-0.1,120,0.3792640904415556,0.10235064824414013,7.213137549001615,3.000451234407986,0.14119050639210662,2.6861869125129703,0,0,0,206,776.9010358542063,973.31919140438,1003.5818444498259
B_live,U4,5.0,100.0,5,0.1,-0.1,120,0.3792640904415556,0.10235064824414013,7.213137549001615,3.000451234407986,0.14119050639210662,2.6861869125129703,0,0,0,206,776.9010358542063,973.31919140438,1003.5818444498259
B_live,U4,5.0,150.0,3,0.1,-0.1,120,0.702211560535515,0.1270695441455956,10.7398075644336,3.8436122542896367,0.12803566970853383,5.4844994534262295,0,0,0,368,840.9423987242034,984.2374950852643,1006.7049036389394
B_live,U4,5.0,150.0,4,0.1,-0.1,120,0.7336910798684704,0.12241971257317708,11.64557882840392,4.5557934418471415,0.10407480586002826,7.049651198535238,0,0,0,738,830.3913049479805,973.3717052761979,1007.0195996717831
B_live,U4,5.0,150.0,5,0.1,-0.1,120,0.7336910798684704,0.12241971257317708,11.64557882840392,4.5557934418471415,0.10407480586002826,7.049651198535238,0,0,0,738,830.3913049479805,973.3717052761979,1007.0195996717831
B_live,U5,3.0,100.0,3,0.1,-0.1,120,0.5275632529646357,0.11335634670891312,9.052685210695648,3.0610658170686094,0.14519014518080292,3.6336023516449396,0,0,0,0,576.172129357936,871.1076047111205,1005.0645246468152
B_live,U5,3.0,100.0,4,0.1,-0.1,120,0.5739455744884214,0.12364321053900643,9.02716697523341,3.295046899524332,0.12957891040351135,4.429313170647471,0,0,0,401,714.5493092828146,909.0210588236357,1005.528250459178
B_live,U5,3.0,100.0,5,0.1,-0.1,120,0.44972212699097014,0.1267501917919167,6.904390273684265,2.784914359162168,0.11384800779653836,3.9501975984918754,0,0,0,749,797.6375551547077,993.3512783012636,1004.2862768534432
B_live,U5,3.0,150.0,3,0.1,-0.1,120,0.8012210356539429,0.1534060664962593,10.145497233476389,3.2534237132350055,0.1944237681910392,4.121003533203151,0,0,0,832,702.6159836526938,844.9212971424173,1007.694686510277
B_live,U5,3.0,150.0,4,0.1,-0.1,120,0.97936300336261,0.15205946529693878,12.49981101059984,4.0711324700755185,0.07369573595085559,13.289276383856233,0,0,0,1231,761.8843204968542,902.4087754566893,1009.4755450401653
B_live,U5,3.0,150.0,5,0.1,-0.1,120,0.9349795666991456,0.14305623018491617,12.68709576989965,4.067885860088017,0.09129319266172313,10.241503659134908,0,0,0,2044,806.4626660162533,947.4308155348975,1009.0318504813563
B_live,U5,5.0,100.0,3,0.1,-0.1,120,0.5188315195236548,0.10759972940805526,9.379517313196681,3.0934427736290724,0.14953125502144515,3.469719554278108,0,0,0,642,803.5859914714351,998.6087658223892,1004.9772256490457
B_live,U5,5.0,100.0,4,0.1,-0.1,120,0.564133256085575,0.10486397880098977,10.462118473466903,3.81635400515812,0.12817492954558454,4.401276116051578,0,0,0,1380,878.3135762814823,972.8834284004636,1005.4301478810182
B_live,U5,5.0,100.0,5,0.1,-0.1,120,0.4628024835526823,0.09837036487321063,9.154113270049796,3.5094938225193286,0.06294419834479617,7.352583649052762,0,0,0,2270,892.0069738427804,987.589920892468,1004.4170529503116
B_live,U5,5.0,150.0,3,0.1,-0.1,120,0.7289981279219981,0.12184176070414172,11.62624577939895,4.031655892896157,0.09058495182553616,8.047673628242649,0,0,0,1744,843.0654648593487,986.0927799242321,1006.9726849351171
B_live,U5,5.0,150.0,4,0.1,-0.1,120,0.6819856836149274,0.12223843119438499,10.843760877448307,3.323323972895024,0.056920237476851474,11.981427236530413,0,0,0,3389,843.1742336640735,836.671525082828,1006.5027085812458
B_live,U5,5.0,150.0,5,0.1,-0.1,120,0.7226693365327996,0.1139179497905147,12.327292116378526,3.498265479766924,0.05691148939287603,12.698127289272113,0,0,0,3436,842.6463406824744,835.7369237255568,1006.9094169569179
B_live,U7,3.0,100.0,3,0.1,-0.1,120,1.383514943541031,0.13703016093977305,19.559489903281193,6.2208716173476315,0.08435760032973608,16.40059624898246,0,0,0,3297,802.662904467738,889.1471131043998,1013.5157913633383
B_live,U7,3.0,100.0,4,0.1,-0.1,120,0.9330268764916383,0.12031543953728085,15.05682603905367,5.121543417348684,0.08192915641437451,11.388215347569945,0,0,0,4916,879.9854671507147,971.0791170986791,1008.9063500520354
B_live,U7,3.0,100.0,5,0.1,-0.1,120,1.1127922132252888,0.11056344276504664,19.524105159138696,6.456646328535883,0.07404603181693675,15.028384181024494,0,0,0,4524,889.4329156190676,978.7296672141091,1010.7032484049575
