config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,coin,n_opens,n_closes,funding_gross,fees_paid,realized_pnl,hours_in_position,net_pnl_per_hour
B_live,U5,5.0,100.0,4,0.1,-0.1,120,SOL,2,2,0.8324945774747015,0.3994700473256394,19.552335880343357,1137,0.01757727388785613
B_live,U5,5.0,100.0,4,0.1,-0.1,120,HYPE,4,4,3.3573271904147135,0.8221660345455745,16.98472900421467,3394,0.005751293506212084
B_live,U5,5.0,100.0,4,0.1,-0.1,120,ZEC,7,6,1.7450675288671094,1.348548436921077,15.668155313259941,1943,0.008267974475144609
B_live,U5,5.0,100.0,5,0.1,-0.1,120,BTC,4,3,1.8238035568109885,0.6926329903037246,40.349533044071755,2957,0.014027968755691247
B_live,U5,5.0,100.0,5,0.1,-0.1,120,ETH,3,3,1.936634568538389,0.6034060800570237,25.327542802834568,2365,0.011273053400133586
B_live,U5,5.0,100.0,5,0.1,-0.1,120,SOL,4,4,0.6970868938935342,0.8134121006572376,25.321808897868905,1608,0.015675052046707213
B_live,U5,5.0,100.0,5,0.1,-0.1,120,HYPE,4,4,3.1508435274807876,0.8236943720243284,15.529169500639574,3225,0.005536842994138305
B_live,U5,5.0,100.0,5,0.1,-0.1,120,ZEC,7,7,1.1927838562678323,1.4509539096374688,18.139133678601052,1718,0.010408011423301174
B_live,U5,5.0,150.0,3,0.1,-0.1,120,BTC,4,3,2.6425611919346848,1.0531870996113024,46.96466703685479,2699,0.017989641026001545
B_live,U5,5.0,150.0,3,0.1,-0.1,120,ETH,4,4,3.1925192037267047,1.2089000894021324,48.666581521778575,2683,0.018878196286285186
B_live,U5,5.0,150.0,3,0.1,-0.1,120,SOL,1,1,-0.1143053170967363,0.30861469828598265,6.0812397276355865,120,0.047152664268773896
B_live,U5,5.0,150.0,3,0.1,-0.1,120,HYPE,4,4,4.726265291221178,1.2355415580364926,23.293754250959353,3225,0.008305264491207455
B_live,U5,5.0,150.0,3,0.1,-0.1,120,ZEC,2,2,0.9349586662853775,0.6030706556143116,25.646994653036533,768,0.03382667013503594
B_live,U5,5.0,150.0,4,0.1,-0.1,120,BTC,4,4,2.610951899288491,1.2067360807088758,50.727542182022944,2396,0.0217578288817206
B_live,U5,5.0,150.0,4,0.1,-0.1,120,ETH,1,1,2.723213832753358,0.26786946504751175,44.886223764274526,2081,0.02274943206726592
B_live,U5,5.0,150.0,4,0.1,-0.1,120,SOL,2,2,-0.08439515244114278,0.6059400524628267,22.914235749688768,244,0.09108155960977377
B_live,U5,5.0,150.0,4,0.1,-0.1,120,HYPE,3,3,4.322411066795144,0.9220877844272782,21.821157688306357,2905,0.008682093277340524
B_live,U5,5.0,150.0,4,0.1,-0.1,120,ZEC,4,4,1.205264149566514,1.2721038320668374,-11.527459111273764,907,-0.012783129871856766
B_live,U5,5.0,150.0,5,0.1,-0.1,120,BTC,3,3,2.5498725040949135,0.8937446534693768,48.814615743450545,2274,0.022194698150429237
B_live,U5,5.0,150.0,5,0.1,-0.1,120,ETH,1,1,2.723213832753358,0.26786946504751175,44.886223764274526,2081,0.02274943206726592
B_live,U5,5.0,150.0,5,0.1,-0.1,120,SOL,2,2,-0.12211466248639337,0.5916942457810446,36.48167068471943,355,0.10075454021535774
B_live,U5,5.0,150.0,5,0.1,-0.1,120,HYPE,3,3,4.322411066795144,0.9220877844272782,21.821157688306357,2905,0.008682093277340524
B_live,U5,5.0,150.0,5,0.1,-0.1,120,ZEC,4,4,1.3768315039536296,1.2654011394646871,-5.143942347321049,907,-0.005548524788128012
B_live,U7,3.0,100.0,3,0.1,-0.1,120,BTC,3,2,0.27376653312276555,0.5242944847840485,0.6719192532871636,753,0.0005596166024248084
B_live,U7,3.0,100.0,3,0.1,-0.1,120,ETH,1,1,1.6122008122815286,0.1904637198506408,18.60598109462778,1633,0.012264371210691162
B_live,U7,3.0,100.0,3,0.1,-0.1,120,SOL,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,3.0,100.0,3,0.1,-0.1,120,HYPE,3,3,2.9291830572181103,0.6355793869914204,-5.313701896590919,2448,-0.0012337002558677405
B_live,U7,3.0,100.0,3,0.1,-0.1,120,ZEC,2,2,0.7269054073720582,0.4497338876086965,-28.31798819875856,632,-0.04436838082119494
B_live,U7,3.0,100.0,3,0.1,-0.1,120,PURR,3,3,9.0795293997862,0.589242777846603,38.81640205085429,2867,0.0165004146050903
B_live,U7,3.0,100.0,3,0.1,-0.1,120,XPL,6,6,2.440809307004844,1.157288896366384,97.82009869868163,2398,0.041327614307472935
B_live,U7,3.0,100.0,4,0.1,-0.1,120,BTC,3,3,1.6781347064116776,0.6006640671458517,27.938983670617333,2656,0.010924869845588539
B_live,U7,3.0,100.0,4,0.1,-0.1,120,ETH,2,2,1.6534954044492647,0.4157180015321739,4.078093778881961,1791,0.002968102279061447
B_live,U7,3.0,100.0,4,0.1,-0.1,120,SOL,1,1,-0.32258070646568593,0.18725699464240156,21.6600051024747,120,0.17625139501138845
B_live,U7,3.0,100.0,4,0.1,-0.1,120,HYPE,3,3,3.0318254513919545,0.6406970632003863,-10.187679238463309,2592,-0.0030079285687776777
B_live,U7,3.0,100.0,4,0.1,-0.1,120,ZEC,4,3,2.1567179324712176,0.7720875904191408,-35.32151468489606,1459,-0.023260373093107595
B_live,U7,3.0,100.0,4,0.1,-0.1,120,PURR,2,2,2.51246529782267,0.3558172677401462,61.126411676051184,1145,0.05526904777828271
B_live,U7,3.0,100.0,4,0.1,-0.1,120,XPL,7,7,2.515257168641251,1.346724218008167,117.40550665888846,2422,0.048957076634814835
B_live,U7,3.0,100.0,5,0.1,-0.1,120,BTC,4,4,1.7740412659930966,0.7933212140013848,44.455986665347716,2692,0.016878420028729357
B_live,U7,3.0,100.0,5,0.1,-0.1,120,ETH,1,1,1.8154758885022426,0.1785796433650078,29.92414917618302,2081,0.015166288044843946
B_live,U7,3.0,100.0,5,0.1,-0.1,120,SOL,1,1,0.47322172842463617,0.21225372417107158,-2.1464039724491486,541,-0.00348509421108241
B_live,U7,3.0,100.0,5,0.1,-0.1,120,HYPE,3,3,2.882372502869475,0.6149894821989264,14.295731239117668,2904,0.0057035517423513135
B_live,U7,3.0,100.0,5,0.1,-0.1,120,ZEC,6,5,2.2368599776212843,1.1817586120083368,-25.484392388892193,2049,-0.01192254320316215
B_live,U7,3.0,100.0,5,0.1,-0.1,120,PURR,1,1,2.5957052545210484,0.14403282939263423,62.82587676891975,1025,0.06368541384785187
B_live,U7,3.0,100.0,5,0.1,-0.1,120,XPL,7,7,3.399887657555,1.3493803653971963,114.87584247886052,3370,0.0346962462228541
B_live,U7,3.0,150.0,3,0.1,-0.1,120,BTC,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,3.0,150.0,3,0.1,-0.1,120,ETH,2,1,2.845162466601097,0.44319557977596125,27.908971641941665,1948,0.015560030045568173
B_live,U7,3.0,150.0,3,0.1,-0.1,120,SOL,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,3.0,150.0,3,0.1,-0.1,120,HYPE,2,2,4.345800169229175,0.6083824347556405,20.588157375580472,2328,0.010449130201913234
B_live,U7,3.0,150.0,3,0.1,-0.1,120,ZEC,1,1,0.45024327821099075,0.3152235628105039,-0.21291696238467805,333,-0.0002339256666191928
B_live,U7,3.0,150.0,3,0.1,-0.1,120,PURR,2,2,11.9693917867431,0.5490445050687939,77.10047136305349,2501,0.03539416978997513
B_live,U7,3.0,150.0,3,0.1,-0.1,120,XPL,3,3,1.3222141224015118,0.8224583184205253,116.70636340902354,979,0.11972024434423342
B_live,U7,3.0,150.0,4,0.1,-0.1,120,BTC,2,2,2.409320854491097,0.5978905656841838,30.58041363411064,2136,0.015164720937695483
B_live,U7,3.0,150.0,4,0.1,-0.1,120,ETH,2,1,2.845162466601097,0.44319557977596125,27.908971641941665,1948,0.015560030045568173
B_live,U7,3.0,150.0,4,0.1,-0.1,120,SOL,1,1,1.1401159175853786,0.31853535353535356,-3.3670033670033805,841,-0.0030266620724772363
B_live,U7,3.0,150.0,4,0.1,-0.1,120,HYPE,2,2,2.7779148293877376,0.6530958024912711,-21.996002372639147,1296,-0.015332703198875523
B_live,U7,3.0,150.0,4,0.1,-0.1,120,ZEC,1,1,0.45024327821099075,0.3152235628105039,-0.21291696238467805,333,-0.0002339256666191928
B_live,U7,3.0,150.0,4,0.1,-0.1,120,PURR,2,2,10.0601946647044,0.5379379816886402,87.67811267748556,2261,0.04298999087151761
B_live,U7,3.0,150.0,4,0.1,-0.1,120,XPL,3,3,1.4872229386696396,0.8671008483800631,74.18966820946373,1015,0.07370422689630868
B_live,U7,3.0,150.0,5,0.1,-0.1,120,BTC,2,2,2.409320854491097,0.5978905656841838,30.58041363411064,2136,0.015164720937695483
B_live,U7,3.0,150.0,5,0.1,-0.1,120,ETH,2,1,2.845162466601097,0.44319557977596125,27.908971641941665,1948,0.015560030045568173
B_live,U7,3.0,150.0,5,0.1,-0.1,120,SOL,1,1,1.1401159175853786,0.31853535353535356,-3.3670033670033805,841,-0.0030266620724772363
B_live,U7,3.0,150.0,5,0.1,-0.1,120,HYPE,2,2,2.7779148293877376,0.6530958024912711,-21.996002372639147,1296,-0.015332703198875523
B_live,U7,3.0,150.0,5,0.1,-0.1,120,ZEC,1,1,0.45024327821099075,0.3152235628105039,-0.21291696238467805,333,-0.0002339256666191928
B_live,U7,3.0,150.0,5,0.1,-0.1,120,PURR,2,2,10.0601946647044,0.5379379816886402,87.67811267748556,2261,0.04298999087151761
B_live,U7,3.0,150.0,5,0.1,-0.1,120,XPL,3,3,1.4872229386696396,0.8671008483800631,74.18966820946373,1015,0.07370422689630868
B_live,U7,5.0,100.0,3,0.1,-0.1,120,BTC,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,5.0,100.0,3,0.1,-0.1,120,ETH,2,2,1.793043521546664,0.40549205425032253,13.817091190169013,1928,0.00788622544474344
B_live,U7,5.0,100.0,3,0.1,-0.1,120,SOL,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,5.0,100.0,3,0.1,-0.1,120,HYPE,3,3,3.331074179056492,0.6126404927810969,16.532864018002947,2786,0.006910013533481099
B_live,U7,5.0,100.0,3,0.1,-0.1,120,ZEC,2,2,0.7122055214280951,0.4359150576765525,-15.157197787192839,654,-0.02275368092269311
B_live,U7,5.0,100.0,3,0.1,-0.1,120,PURR,1,1,2.5957052545210484,0.14403282939263423,62.82587676891975,1025,0.06368541384785187
B_live,U7,5.0,100.0,3,0.1,-0.1,120,XPL,5,5,2.0278153989373613,0.9370159137693549,107.60389164823336,1997,0.05442898905027609
B_live,U7,5.0,100.0,4,0.1,-0.1,120,BTC,3,3,1.5398732242129465,0.610010413374949,19.03770154766763,2241,0.008910113502233658
B_live,U7,5.0,100.0,4,0.1,-0.1,120,ETH,1,1,1.6122008122815286,0.1904637198506408,18.60598109462778,1633,0.012264371210691162
B_live,U7,5.0,100.0,4,0.1,-0.1,120,SOL,1,1,0.47322172842463617,0.21225372417107158,-2.1464039724491486,541,-0.00348509421108241
B_live,U7,5.0,100.0,4,0.1,-0.1,120,HYPE,3,3,2.9291830572181103,0.6355793869914204,-5.313701896590919,2448,-0.0012337002558677405
B_live,U7,5.0,100.0,4,0.1,-0.1,120,ZEC,2,2,0.7122055214280951,0.4359150576765525,-15.157197787192839,654,-0.02275368092269311
B_live,U7,5.0,100.0,4,0.1,-0.1,120,PURR,1,1,2.5957052545210484,0.14403282939263423,62.82587676891975,1025,0.06368541384785187
B_live,U7,5.0,100.0,4,0.1,-0.1,120,XPL,5,5,1.3344480034431723,0.9775093424085299,69.03872151568572,1382,0.05021393645204079
B_live,U7,5.0,100.0,5,0.1,-0.1,120,BTC,5,5,1.8753045318206953,1.0064071423160728,41.51700731802588,3013,0.014067674977607204
B_live,U7,5.0,100.0,5,0.1,-0.1,120,ETH,1,1,1.8154758885022426,0.1785796433650078,29.92414917618302,2081,0.015166288044843946
B_live,U7,5.0,100.0,5,0.1,-0.1,120,SOL,1,1,0.8125544677043062,0.20125314454107668,8.330338532307906,1013,0.008826890281807635
B_live,U7,5.0,100.0,5,0.1,-0.1,120,HYPE,3,3,2.779730108695631,0.6098718059899604,19.169708580990058,2760,0.007731727131773815
B_live,U7,5.0,100.0,5,0.1,-0.1,120,ZEC,1,1,0.3001621854739938,0.21014904187366926,-0.14194464158978537,333,-0.00015595044441279524
B_live,U7,5.0,100.0,5,0.1,-0.1,120,PURR,1,1,2.5957052545210484,0.14403282939263423,62.82587676891975,1025,0.06368541384785187
B_live,U7,5.0,100.0,5,0.1,-0.1,120,XPL,4,4,1.281123525750375,0.7847992443471687,52.572148240791684,1288,0.04120223021909541
B_live,U7,5.0,150.0,3,0.1,-0.1,120,BTC,3,3,1.733061508834893,0.9327739669101186,11.643841037982256,1706,0.0072943309378118585
B_live,U7,5.0,150.0,3,0.1,-0.1,120,ETH,1,1,2.418301218422292,0.2856955797759613,27.908971641941665,1633,0.01839655681603674
B_live,U7,5.0,150.0,3,0.1,-0.1,120,SOL,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,5.0,150.0,3,0.1,-0.1,120,HYPE,3,3,2.880270553262093,0.9830702525861207,-36.25738341535303,1490,-0.023060525580320176
B_live,U7,5.0,150.0,3,0.1,-0.1,120,ZEC,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,5.0,150.0,3,0.1,-0.1,120,PURR,1,1,3.893557881781578,0.2160492440889514,94.23881515337963,1025,0.09552812077177782
B_live,U7,5.0,150.0,3,0.1,-0.1,120,XPL,2,2,1.0678571937547143,0.5880597524896521,39.94309286699797,681,0.05935813554811018
B_live,U7,5.0,150.0,4,0.1,-0.1,120,BTC,3,3,1.733061508834893,0.9327739669101186,11.643841037982256,1706,0.0072943309378118585
B_live,U7,5.0,150.0,4,0.1,-0.1,120,ETH,1,1,2.418301218422292,0.2856955797759613,27.908971641941665,1633,0.01839655681603674
B_live,U7,5.0,150.0,4,0.1,-0.1,120,SOL,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,5.0,150.0,4,0.1,-0.1,120,HYPE,3,3,2.880270553262093,0.9830702525861207,-36.25738341535303,1490,-0.023060525580320176
B_live,U7,5.0,150.0,4,0.1,-0.1,120,ZEC,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,5.0,150.0,4,0.1,-0.1,120,PURR,1,1,3.893557881781578,0.2160492440889514,94.23881515337963,1025,0.09552812077177782
B_live,U7,5.0,150.0,4,0.1,-0.1,120,XPL,2,2,1.0678571937547143,0.5880597524896521,39.94309286699797,681,0.05935813554811018
B_live,U7,5.0,150.0,5,0.1,-0.1,120,BTC,3,3,1.733061508834893,0.9327739669101186,11.643841037982256,1706,0.0072943309378118585
B_live,U7,5.0,150.0,5,0.1,-0.1,120,ETH,1,1,2.418301218422292,0.2856955797759613,27.908971641941665,1633,0.01839655681603674
B_live,U7,5.0,150.0,5,0.1,-0.1,120,SOL,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,5.0,150.0,5,0.1,-0.1,120,HYPE,3,3,2.880270553262093,0.9830702525861207,-36.25738341535303,1490,-0.023060525580320176
B_live,U7,5.0,150.0,5,0.1,-0.1,120,ZEC,0,0,0.0,0.0,0.0,0,0.0
B_live,U7,5.0,150.0,5,0.1,-0.1,120,PURR,1,1,3.893557881781578,0.2160492440889514,94.23881515337963,1025,0.09552812077177782
B_live,U7,5.0,150.0,5,0.1,-0.1,120,XPL,2,2,1.0678571937547143,0.5880597524896521,39.94309286699797,681,0.05935813554811018
B_live,U-prod,3.0,100.0,3,0.1,-0.1,120,BTC,6,5,1.7176046854843035,1.1271869349977357,26.488633335489826,2663,0.01016862601801592
B_live,U-prod,3.0,100.0,3,0.1,-0.1,120,ETH,6,5,2.267483344972543,1.1482046975119033,6.471716655330069,2908,0.00261038352915774
B_live,U-prod,3.0,100.0,3,0.1,-0.1,120,SOL,1,0,0.11991886740473139,0.10499999999999998,0.0,445,3.352554472973349e-05
B_live,U-prod,3.0,100.0,3,0.1,-0.1,120,HYPE,5,5,3.9671632375979455,1.0724579161136412,-21.38849153680133,3424,-0.005401222609613616
B_live,U-prod,3.0,100.0,3,0.1,-0.1,120,PURR,4,4,9.519501451410358,0.854512748667182,-13.82166539731623,3237,-0.0015930419198557468
B_live,U-prod,3.0,100.0,4,0.1,-0.1,120,BTC,6,6,1.8666005521274445,1.2137740091676752,44.02475317364255,3118,0.014328922295254114
B_live,U-prod,3.0,100.0,4,0.1,-0.1,120,ETH,5,4,2.522209799572076,0.9204602090784936,23.37122944905367,3301,0.007565276897772569
B_live,U-prod,3.0,100.0,4,0.1,-0.1,120,SOL,2,1,0.8773624646867559,0.31735690235690234,-2.2446689113355873,975,-0.0017278598451340858
B_live,U-prod,3.0,100.0,4,0.1,-0.1,120,HYPE,5,5,3.7274331098071665,1.0261788323942553,22.68682629118526,3912,0.006489795646369675
B_live,U-prod,3.0,100.0,4,0.1,-0.1,120,PURR,4,4,9.322539118170257,0.8459881219336078,-5.702973270102811,3278,0.0008461188914380222
B_live,U-prod,3.0,100.0,5,0.1,-0.1,120,BTC,5,5,1.773536353010188,1.0164987127258938,31.90598788010106,2981,0.010957069949810584
B_live,U-prod,3.0,100.0,5,0.1,-0.1,120,ETH,6,5,2.560865840454395,1.1369665906382072,17.174675582659862,3421,0.005436590129341143
B_live,U-prod,3.0,100.0,5,0.1,-0.1,120,SOL,4,4,0.6970868938935342,0.8134121006572376,25.321808897868905,1608,0.015675052046707213
B_live,U-prod,3.0,100.0,5,0.1,-0.1,120,HYPE,4,4,3.4242213618561728,0.81868383973836,20.301105011085568,3457,0.00662616214440364
B_live,U-prod,3.0,100.0,5,0.1,-0.1,120,PURR,5,5,3.6434677927849295,1.0404231280882432,9.120830392149225,1830,0.006406489102101591
B_live,U-prod,3.0,150.0,3,0.1,-0.1,120,BTC,4,4,2.3427790032974873,1.2210342179914102,37.110268579609084,2214,0.017268298719473878
B_live,U-prod,3.0,150.0,3,0.1,-0.1,120,ETH,1,1,2.283140089530593,0.28472662535805615,28.83178537327984,1568,0.019662116605518098
B_live,U-prod,3.0,150.0,3,0.1,-0.1,120,SOL,2,1,0.061622462348020345,0.4661146982859826,6.0812397276355865,254,0.022349399573612694
B_live,U-prod,3.0,150.0,3,0.1,-0.1,120,HYPE,5,5,5.657486904983162,1.6234759134146504,-46.16753658538129,3123,-0.013491362662123849
B_live,U-prod,3.0,150.0,3,0.1,-0.1,120,PURR,2,2,14.022849763082151,0.532525235526583,92.83310902230183,3036,0.03502089379112563
B_live,U-prod,3.0,150.0,4,0.1,-0.1,120,BTC,2,2,2.3070188965566287,0.5921264280587519,36.07006851547429,1945,0.019426715158854586
B_live,U-prod,3.0,150.0,4,0.1,-0.1,120,ETH,1,1,2.723213832753358,0.26786946504751175,44.886223764274526,2081,0.02274943206726592
B_live,U-prod,3.0,150.0,4,0.1,-0.1,120,SOL,2,1,0.061622462348020345,0.4661146982859826,6.0812397276355865,254,0.022349399573612694
B_live,U-prod,3.0,150.0,4,0.1,-0.1,120,HYPE,3,3,4.382373986611332,0.8902328603995486,52.15918057185837,2858,0.01947212095803714
B_live,U-prod,3.0,150.0,4,0.1,-0.1,120,PURR,2,2,14.022849763082151,0.532525235526583,92.83310902230183,3036,0.03502089379112563
B_live,U-prod,3.0,150.0,5,0.1,-0.1,120,BTC,3,3,2.5478770080914974,0.8814494854555869,60.524299566107636,2527,0.02461049746289812
B_live,U-prod,3.0,150.0,5,0.1,-0.1,120,ETH,1,1,2.723213832753358,0.26786946504751175,44.886223764274526,2081,0.02274943206726592
B_live,U-prod,3.0,150.0,5,0.1,-0.1,120,SOL,3,2,0.05381311695836325,0.7491942457810445,36.48167068471943,489,0.07318259622882771
B_live,U-prod,3.0,150.0,5,0.1,-0.1,120,HYPE,3,3,4.382373986611332,0.8902328603995486,52.15918057185837,2858,0.01947212095803714
B_live,U-prod,3.0,150.0,5,0.1,-0.1,120,PURR,2,2,11.607963236874015,0.5501583825368275,76.03963567921195,2419,0.03600555623544818
B_live,U-prod,5.0,100.0,3,0.1,-0.1,120,BTC,3,3,1.5457796365018592,0.6007198630638808,27.885844701065867,2094,0.013768340245703843
B_live,U-prod,5.0,100.0,3,0.1,-0.1,120,ETH,1,1,1.522093393020393,0.18981775023870412,19.221190248853226,1568,0.013108077737012063
B_live,U-prod,5.0,100.0,3,0.1,-0.1,120,SOL,1,0,0.11728518629650446,0.10499999999999998,0.0,134,9.168049475003341e-05
B_live,U-prod,5.0,100.0,3,0.1,-0.1,120,HYPE,4,4,3.295938124104165,0.8748764306823777,-33.21564826893129,2634,-0.011691187006647496
B_live,U-prod,5.0,100.0,3,0.1,-0.1,120,PURR,3,3,9.265326552023094,0.5668012620319006,60.189274255332656,3156,0.021827566395856732
B_live,U-prod,5.0,100.0,4,0.1,-0.1,120,BTC,2,2,1.5380125977044168,0.394750952039168,24.046712343649524,1945,0.012951143439236387
B_live,U-prod,5.0,100.0,4,0.1,-0.1,120,ETH,1,1,1.8154758885022426,0.1785796433650078,29.92414917618302,2081,0.015166288044843946
B_live,U-prod,5.0,100.0,4,0.1,-0.1,120,SOL,2,1,0.8773624646867559,0.31735690235690234,-2.2446689113355873,975,-0.0017278598451340858
B_live,U-prod,5.0,100.0,4,0.1,-0.1,120,HYPE,3,3,2.921582657740886,0.5934885735996991,34.77278704790559,2858,0.012981413972024763
B_live,U-prod,5.0,100.0,4,0.1,-0.1,120,PURR,3,3,9.265326552023094,0.5668012620319006,60.189274255332656,3156,0.021827566395856732
B_live,U-prod,5.0,100.0,5,0.1,-0.1,120,BTC,5,4,1.8101634567675695,0.8980423306384178,44.7215898681735,2972,0.015354546094987433
B_live,U-prod,5.0,100.0,5,0.1,-0.1,120,ETH,5,5,2.2687310904222775,1.034114277009027,15.12925999140285,3096,0.005285489924036209
B_live,U-prod,5.0,100.0,5,0.1,-0.1,120,SOL,5,5,0.37450618742784836,1.000669095299639,46.981814000343604,1728,0.02682618697481008
B_live,U-prod,5.0,100.0,5,0.1,-0.1,120,HYPE,5,5,3.660538938365707,1.0296610272014697,19.370450284314362,3849,0.005716115405424421
B_live,U-prod,5.0,100.0,5,0.1,-0.1,120,PURR,1,1,2.601070510668728,0.14409468263051323,62.76696892332072,1026,0.06357109624888785
B_live,U-prod,5.0,150.0,3,0.1,-0.1,120,BTC,3,3,2.223529815467566,0.9030222407377468,39.97881834500305,2089,0.0197699023071962
B_live,U-prod,5.0,150.0,3,0.1,-0.1,120,ETH,2,2,2.341124150854068,0.6094861976976265,19.53695457368913,1688,0.01259987708936349
B_live,U-prod,5.0,150.0,3,0.1,-0.1,120,SOL,2,1,1.319994218692474,0.47603535353535353,-3.3670033670033805,1286,-0.0019619319610002022
B_live,U-prod,5.0,150.0,3,0.1,-0.1,120,HYPE,4,4,3.692284868564345,1.3165237910561824,-53.83218195826908,2050,-0.0251006931125663
B_live,U-prod,5.0,150.0,3,0.1,-0.1,120,PURR,1,1,3.901605766003083,0.21614202394576987,94.15045338498108,1026,0.09535664437333176
B_live,U-prod,5.0,150.0,4,0.1,-0.1,120,BTC,4,3,2.4113581425925608,1.0605222407377468,39.97881834500305,2519,0.016407167227811777
B_live,U-prod,5.0,150.0,4,0.1,-0.1,120,ETH,2,2,2.781197894076833,0.592629037387082,35.59139296468381,2201,0.017164907688038872
B_live,U-prod,5.0,150.0,4,0.1,-0.1,120,SOL,1,1,1.1401159175853786,0.31853535353535356,-3.3670033670033805,841,-0.0030266620724772363
B_live,U-prod,5.0,150.0,4,0.1,-0.1,120,HYPE,4,4,3.692284868564345,1.3165237910561824,-53.83218195826908,2050,-0.0251006931125663
B_live,U-prod,5.0,150.0,4,0.1,-0.1,120,PURR,1,1,3.901605766003083,0.21614202394576987,94.15045338498108,1026,0.09535664437333176
B_live,U-prod,5.0,150.0,5,0.1,-0.1,120,BTC,4,3,2.4113581425925608,1.0605222407377468,39.97881834500305,2519,0.016407167227811777
B_live,U-prod,5.0,150.0,5,0.1,-0.1,120,ETH,2,2,2.781197894076833,0.592629037387082,35.59139296468381,2201,0.017164907688038872
B_live,U-prod,5.0,150.0,5,0.1,-0.1,120,SOL,1,1,1.1401159175853786,0.31853535353535356,-3.3670033670033805,841,-0.0030266620724772363
B_live,U-prod,5.0,150.0,5,0.1,-0.1,120,HYPE,4,4,3.692284868564345,1.3165237910561824,-53.83218195826908,2050,-0.0251006931125663
B_live,U-prod,5.0,150.0,5,0.1,-0.1,120,PURR,1,1,3.901605766003083,0.21614202394576987,94.15045338498108,1026,0.09535664437333176
