Date,ret_gross,cost,ret_funding,ret_net,equity
2015-05-07 00:00:00+00:00,-0.005075446839848083,1.0875420473724973e-06,0.0,-0.005076534381895456,1.1736215408752146
2015-05-08 00:00:00+00:00,0.0015356016314700383,2.4118959021887906e-05,0.0,0.0015114826724481503,1.1753954494982592
2015-05-11 00:00:00+00:00,-0.001152459916269559,1.6270908702920876e-06,0.0,-0.001154087007139851,1.174038940881742
2015-05-12 00:00:00+00:00,0.0017181208092948818,2.3106445634322536e-05,0.0,0.0016950143636605592,1.1760289537500332
2015-05-13 00:00:00+00:00,-0.006397017486046945,5.385429208699042e-07,0.0,-0.0063975560289678155,1.168505242626729
2015-05-14 00:00:00+00:00,-0.00455300569105145,5.2265907291311866e-05,0.0,-0.004605271598342762,1.1631239586203455
2015-05-15 00:00:00+00:00,0.0016570899565270152,1.202458408074468e-06,0.0,0.0016558874981189408,1.1650499610421876
2015-05-18 00:00:00+00:00,0.0007112961649952101,2.2262498871588322e-07,0.0,0.0007110735400064943,1.1658783972422702
2015-05-19 00:00:00+00:00,0.003662673643486879,1.807553754411301e-07,0.0,0.003662492888111438,1.1701484185805728
2015-05-20 00:00:00+00:00,0.0026543276376917273,1.0599813028206313e-06,0.0,0.0026532676563889067,1.1732531355327673
2015-05-21 00:00:00+00:00,0.0024631815020733703,2.9851235447510012e-05,0.0,0.0024333302666258603,1.176108047897873
2015-05-22 00:00:00+00:00,-0.0027652466189169726,4.818096890946575e-07,0.0,-0.002765728428606067,1.1728552524346894
2015-05-25 00:00:00+00:00,0.006240804346996967,7.553267885293203e-07,0.0,0.0062400490202084375,1.1801739267034907
2015-05-26 00:00:00+00:00,-2.5587444006744007e-05,1.1127759941625764e-06,0.0,-2.6700220000906583e-05,1.1801424158000084
2015-05-27 00:00:00+00:00,0.0066349815942663365,2.0358997956447524e-07,0.0,0.006634778004286772,1.1879723987422843
2015-05-28 00:00:00+00:00,0.002475121474764502,1.6395259451792058e-06,0.0,0.0024734819488193226,1.190910827026269
2015-05-29 00:00:00+00:00,0.0021630856537486454,6.115218182596486e-07,0.0,0.0021624741319303856,1.193486140883149
2015-06-01 00:00:00+00:00,0.00288208343564813,4.647578354202001e-07,0.0,0.00288161867781271,1.1969253128384285
2015-06-02 00:00:00+00:00,0.0029481006997069932,1.7652255789180269e-06,0.0,0.0029463354741280754,1.2004518563475264
2015-06-03 00:00:00+00:00,-0.007733455843789488,2.760513650208671e-07,0.0,-0.007733731895154509,1.1911678835374941
2015-06-04 00:00:00+00:00,4.386015807253911e-05,1.6061739689319524e-06,0.0,4.225398410360716e-05,1.19121821512631
2015-06-05 00:00:00+00:00,0.0021607373152099808,8.48573299886693e-07,0.0,0.002159888741910094,1.1937911139383195
2015-06-08 00:00:00+00:00,0.0049445201199539495,3.458823883046081e-07,0.0,0.004944174237565645,1.199693425208888
2015-06-09 00:00:00+00:00,-0.005279905101418365,1.7084524714279821e-06,0.0,-0.005281613553889793,1.1933571081537924
2015-06-10 00:00:00+00:00,-0.0024183455668924914,1.3220558039095555e-06,0.0,-0.002419667622696401,1.1904695805968781
2015-06-11 00:00:00+00:00,-0.003656964174307618,3.0749616325935066e-07,0.0,-0.0036572716704708777,1.1861157099252038
2015-06-12 00:00:00+00:00,0.0020166878432510745,4.747851306763071e-06,0.0,0.0020119399919443113,1.1885021035570758
2015-06-15 00:00:00+00:00,0.0007065555980797279,2.4190569876638453e-06,0.0,0.000704136541092064,1.189338971317355
2015-06-16 00:00:00+00:00,-0.0012879076844257912,2.7797680764255026e-06,0.0,-0.0012906874525022167,1.1878039064303036
2015-06-17 00:00:00+00:00,-0.00017336363756429324,1.0634968202488938e-06,0.0,-0.00017442713438454212,1.1875967211986942
2015-06-18 00:00:00+00:00,0.0035120891828522884,3.307091182646393e-05,0.0,0.0034790182710258246,1.1917283918903547
2015-06-19 00:00:00+00:00,-0.002105947009671686,1.5318010674908122e-06,0.0,-0.002107478810739177,1.1892168495562896
2015-06-22 00:00:00+00:00,0.0013630343384091349,4.720729594374418e-07,0.0,0.0013625622654496975,1.190837231560932
2015-06-23 00:00:00+00:00,0.001991319278012006,9.164890426133638e-07,0.0,0.0019904027889693925,1.1932074773078394
2015-06-24 00:00:00+00:00,3.143581154413457e-05,5.73324780597255e-07,0.0,3.086248676353732e-05,1.193244302657814
2015-06-25 00:00:00+00:00,0.0003107522333210467,1.0553474065284856e-06,0.0,0.0003096968859145182,1.1936138467024822
2015-06-26 00:00:00+00:00,-0.0015106281550649329,3.5428050427578905e-07,0.0,-0.0015109824355692086,1.1918103171452625
2015-06-29 00:00:00+00:00,0.0027731675150119563,4.349141357049044e-07,0.0,0.0027727326008762515,1.1951148884656717
2015-06-30 00:00:00+00:00,-0.0002000063364172057,1.58335585459298e-06,0.0,-0.00020158969227179868,1.1948739656230765
2015-07-01 00:00:00+00:00,0.0003380478471632012,1.5739241731933903e-06,0.0,0.00033647392299000783,1.1952760095537684
2015-07-02 00:00:00+00:00,0.0037172369351040953,7.514680248597902e-07,0.0,0.0037164854670792354,1.1997182354724236
2015-07-03 00:00:00+00:00,-0.0010008032292797443,1.5809674799969324e-06,0.0,-0.0010023841967597411,1.1985156568726216
2015-07-06 00:00:00+00:00,0.0032547628888178718,1.0692607497859234e-06,0.0,0.003253693628068086,1.2024152596285278
2015-07-07 00:00:00+00:00,0.0012870415985791988,1.1134936363336221e-06,0.0,0.0012859281049428651,1.2039614792046962
2015-07-08 00:00:00+00:00,-0.0005053435266704503,3.7351849845889686e-07,0.0,-0.0005057170451689092,1.2033526153629357
2015-07-09 00:00:00+00:00,-0.004375620603987921,1.04595007046389e-06,0.0,-0.004376666554058385,1.198085942218538
2015-07-10 00:00:00+00:00,-0.0003673826207989483,3.369295301006435e-06,0.0,-0.00037075191609995474,1.197641749559808
2015-07-13 00:00:00+00:00,0.004087354256935916,1.6545926412242368e-06,0.0,0.004085699664294691,1.2025349540539296
2015-07-14 00:00:00+00:00,0.005850982093808458,2.480009219728171e-05,0.0,0.005826182001611176,1.209541141559547
2015-07-15 00:00:00+00:00,-0.0010307393990239193,1.0776624392748208e-06,0.0,-0.001031817061463194,1.2082931163731443
2015-07-16 00:00:00+00:00,0.008929773538516894,6.004696019604156e-07,0.0,0.008929173068914935,1.2190821747272187
2015-07-17 00:00:00+00:00,0.0022474278761248486,2.683743644528243e-06,0.0,0.0022447441324803205,1.2218187022859488
2015-07-20 00:00:00+00:00,0.00220832161038943,1.0102124156028987e-06,0.0,0.002207311397973827,1.2245156366337622
2015-07-21 00:00:00+00:00,-0.0011897272604196852,6.7414995512326e-07,0.0,-0.0011904014103748084,1.2230579714928873
2015-07-22 00:00:00+00:00,-0.00498538106848489,7.269019242921018e-07,0.0,-0.004986107970409182,1.216959672392954
2015-07-23 00:00:00+00:00,0.0035154146332528054,1.1128569385213185e-06,0.0,0.003514301776314284,1.2212364359313475
2015-07-24 00:00:00+00:00,-0.0017314090882925262,1.5576291371745155e-06,0.0,-0.0017329667174297008,1.219120073833766
2015-07-27 00:00:00+00:00,0.002923160994862924,5.625373435600545e-07,0.0,0.0029225984575193638,1.2226830722810835
2015-07-28 00:00:00+00:00,-0.0025366028224083187,1.556205479911467e-06,0.0,-0.0025381590278882303,1.2195797082029272
2015-07-29 00:00:00+00:00,-0.003360966428218892,8.177422040203484e-07,0.0,-0.0033617841704229124,1.2154797444453216
2015-07-30 00:00:00+00:00,0.004214288670004976,1.3507995360843114e-06,0.0,0.004212937870468891,1.2206004850914831
2015-07-31 00:00:00+00:00,0.002598680579179609,9.350735573818798e-07,0.0,0.002597745505622227,1.22377129451579
2015-08-03 00:00:00+00:00,0.0018357847259959494,9.438363904714989e-07,0.0,0.001834840889605478,1.2260167201264929
2015-08-04 00:00:00+00:00,0.0010692575343607368,6.698122801631595e-07,0.0,0.0010685877220805737,1.2273268265406856
2015-08-05 00:00:00+00:00,0.001504691613096894,7.238940715209238e-07,0.0,0.001503967719025373,1.2291726864684966
2015-08-06 00:00:00+00:00,0.0014143392938708373,1.3202613970600366e-06,0.0,0.0014130190324737773,1.2309095308686735
2015-08-07 00:00:00+00:00,-0.002125698055353432,2.580328136131213e-06,0.0,-0.0021282783834895634,1.2282898127220943
2015-08-10 00:00:00+00:00,-0.0023755858008859213,3.79386911833429e-05,0.0,-0.002413524492069264,1.2253253051757305
2015-08-11 00:00:00+00:00,-0.0033683742566336288,6.651338309738756e-07,0.0,-0.003369039390464603,1.2211971359564604
2015-08-12 00:00:00+00:00,0.005447388170200261,1.1321816970941284e-06,0.0,0.005446255988503167,1.227848088171306
2015-08-13 00:00:00+00:00,-0.009039127541287882,1.892341677185612e-06,0.0,-0.009041019882965068,1.2167470891928887
2015-08-14 00:00:00+00:00,0.0025319604369452254,2.110338782796198e-06,0.0,0.0025298500981624293,1.2198252769359224
2015-08-17 00:00:00+00:00,0.0014625418794346268,7.868551509450553e-07,0.0,0.0014617550242836817,1.2216083626632317
2015-08-18 00:00:00+00:00,-0.0013367653133254075,4.151877598619415e-05,0.0,-0.0013782840893116015,1.219924639293603
2015-08-19 00:00:00+00:00,0.0012072765853050613,3.43015224828562e-07,0.0,0.0012069335700802327,1.2213970072937343
2015-08-20 00:00:00+00:00,-0.0027834147284852015,1.6753946633077236e-06,0.0,-0.0027850901231485092,1.2179953065522773
2015-08-21 00:00:00+00:00,-0.0036785133546597916,9.831945937326227e-07,0.0,-0.003679496549253524,1.2135136970248113
2015-08-24 00:00:00+00:00,-0.002719704407798924,6.255970097687386e-07,0.0,-0.0027203300048086925,1.2102125393035483
2015-08-25 00:00:00+00:00,0.006852285374078771,5.327739534148302e-05,0.0,0.006799007978737288,1.218440784014241
2015-08-26 00:00:00+00:00,0.00015576753297426524,3.7042438367348845e-05,0.0,0.0001187250946069164,1.218585443511596
2015-08-27 00:00:00+00:00,-0.009501208066714393,3.138608662707594e-06,0.0,-0.0095043466753771,1.2070035850028935
2015-08-28 00:00:00+00:00,-0.001773895234483033,6.037423772414553e-05,0.0,-0.0018342694722071784,1.204789615174078
2015-08-31 00:00:00+00:00,0.0010915299949957884,1.524996568965574e-06,0.0,0.0010900049984268229,1.2061028418766704
2015-09-01 00:00:00+00:00,0.0011323039048865596,1.2006848909441176e-06,0.0,0.0011311032199956155,1.207467068684763
2015-09-02 00:00:00+00:00,0.00017120850686567352,2.3947637278565957e-05,0.0,0.00014726086958710756,1.2076448813352954
2015-09-03 00:00:00+00:00,-0.0021577779291972257,9.46842954838074e-05,0.0,-0.002252462224681033,1.2049247068592581
2015-09-04 00:00:00+00:00,-0.001274925153431676,4.158111325340846e-05,0.0,-0.0013165062666850847,1.2033384159317941
2015-09-07 00:00:00+00:00,0.00615583735437673,6.412257100466241e-05,0.0,0.0060917147833720675,1.2106688103495253
2015-09-08 00:00:00+00:00,-0.0005764131105174263,1.0066022037770768e-06,0.0,-0.0005774197127212034,1.209969746312853
2015-09-09 00:00:00+00:00,-0.0076020110817337375,3.682822725869783e-07,0.0,-0.0076023793640063245,1.2007710972824122
2015-09-10 00:00:00+00:00,0.004154497698515685,2.0456281662531314e-06,0.0,0.004152452070349431,1.2057572417113385
2015-09-11 00:00:00+00:00,-0.004423403889115587,2.527886090251465e-05,0.0,-0.004448682750018101,1.200393210269428
2015-09-14 00:00:00+00:00,-0.00044755999062733,3.1490290765287226e-05,0.0,-0.00047905028139261723,1.1998181615642665
2015-09-15 00:00:00+00:00,-0.002064661697856246,1.5906779028673768e-07,0.0,-0.002064820765646533,1.1973407521092687
2015-09-16 00:00:00+00:00,0.0027251786910111576,2.318521930406048e-05,0.0,0.002701993471707097,1.200575959004877
2015-09-17 00:00:00+00:00,-0.005348211337523471,8.228492039915422e-07,0.0,-0.005349034186727462,1.1941540371563968
2015-09-18 00:00:00+00:00,-0.0036372086643220998,1.6894571098752614e-06,0.0,-0.003638898121431975,1.1898086322738881
2015-09-21 00:00:00+00:00,0.0007219171803585298,2.393739530793846e-05,0.0,0.0006979797850505914,1.190639094647294
2015-09-22 00:00:00+00:00,0.0025575162692007313,1.3438011965193052e-06,0.0,0.002556172468004212,1.1936825735203607
2015-09-23 00:00:00+00:00,0.004696581177411,2.6321095100077208e-05,0.0,0.004670260082310923,1.199257381594423
2015-09-24 00:00:00+00:00,0.0033931835573714738,1.1106841156721574e-06,0.0,0.0033920728732558018,1.203325350026581
2015-09-25 00:00:00+00:00,-0.0008589250689531059,2.8063651017366665e-05,0.0,-0.0008869887199704726,1.2022580140146528
2015-09-28 00:00:00+00:00,-0.0006830866988366487,2.7054861046949814e-05,0.0,-0.0007101415598835984,1.201404240633198
2015-09-29 00:00:00+00:00,0.002352348261125187,2.791883332037811e-05,0.0,0.002324429427804809,1.2041968200048152
2015-09-30 00:00:00+00:00,-0.0012391013474446055,4.904501910428322e-07,0.0,-0.0012395917976356482,1.2027041075039984
2015-10-01 00:00:00+00:00,-0.0021842817966738204,8.653348398635852e-07,0.0,-0.0021851471315136838,1.2000760220734263
2015-10-02 00:00:00+00:00,-0.0011632406615328349,3.320915156158595e-05,0.0,-0.0011964498130944208,1.1986401913411175
2015-10-05 00:00:00+00:00,-0.0034946900443981405,5.105194360310372e-07,0.0,-0.0034952005638341716,1.194450703468508
2015-10-06 00:00:00+00:00,-0.002377449366272746,1.4419278602755908e-06,0.0,-0.0023788912941330215,1.1916092350887555
2015-10-07 00:00:00+00:00,-0.0042309119554159134,3.547865321864964e-05,0.0,-0.004266390608634563,1.1865253646390106
2015-10-08 00:00:00+00:00,-0.0025669458162911546,1.2937733420998576e-06,0.0,-0.0025682395896332545,1.1834780832234406
2015-10-09 00:00:00+00:00,-0.004245472144293177,2.3650112901168557e-06,0.0,-0.0042478371555832945,1.1784508610487057
2015-10-12 00:00:00+00:00,-0.000724350731444446,5.681393595688353e-07,0.0,-0.0007249188708040149,1.1775965797812162
2015-10-13 00:00:00+00:00,-0.0003869276477099729,1.850856495201822e-07,0.0,-0.0003871127333594931,1.1771407171504225
2015-10-14 00:00:00+00:00,0.0034222459067431857,3.277269903887353e-07,0.0,0.0034219181797527968,1.1811687963705668
2015-10-15 00:00:00+00:00,-0.010236008861072975,1.0559580002699702e-06,0.0,-0.010237064819073244,1.1690770948398546
2015-10-16 00:00:00+00:00,-0.0034198720177774067,6.742906987210733e-05,0.0,-0.003487301087649514,1.1650001710154734
2015-10-19 00:00:00+00:00,0.0023302019895456187,6.936118263065366e-07,0.0,0.002329508377719312,1.1677140486738984
2015-10-20 00:00:00+00:00,-0.00030562068473742555,2.892999519132897e-07,0.0,-0.00030590998468933884,1.167356833287147
2015-10-21 00:00:00+00:00,0.001196935323150242,6.464557215136128e-05,0.0,0.0011322897509988806,1.1686786194652365
2015-10-22 00:00:00+00:00,0.003117007302687682,3.007584993522209e-05,0.0,0.00308693145275246,1.172286250253823
2015-10-23 00:00:00+00:00,-0.0050884215025015205,1.109591260249812e-06,0.0,-0.0050895310937617705,1.1663198629323668
2015-10-26 00:00:00+00:00,0.004345046058026688,5.66503090024691e-05,0.0,0.004288395749024219,1.1713215040745686
2015-10-27 00:00:00+00:00,-0.0022092272589529214,6.417541650486733e-07,0.0,-0.00220986901311797,1.1687330369783155
2015-10-28 00:00:00+00:00,0.003539357285212205,1.8475758003465294e-07,0.0,0.0035391725276321703,1.1728693848349252
2015-10-29 00:00:00+00:00,0.005154033565701495,9.177195826836696e-07,0.0,0.005153115846118811,1.1789133166473458
2015-10-30 00:00:00+00:00,-0.002420205279557288,9.98593086611084e-07,0.0,-0.002421203872643899,1.1760589271595678
2015-11-02 00:00:00+00:00,-0.005841490806652142,3.403826984213515e-07,0.0,-0.0058418311893505635,1.169188589438373
2015-11-03 00:00:00+00:00,0.0009489199657010689,6.988486358067551e-07,0.0,0.0009482211170652622,1.17029723874871
2015-11-04 00:00:00+00:00,0.002230505208114753,8.37125814980462e-07,0.0,0.0022296680822997727,1.1729066131487516
2015-11-05 00:00:00+00:00,0.005456627799631895,7.391007902515915e-07,0.0,0.005455888698841643,1.1793058610842264
2015-11-06 00:00:00+00:00,0.002353997910422729,1.1393425882143954e-06,0.0,0.0023528585678345144,1.1820806009835758
2015-11-09 00:00:00+00:00,0.012102348057739317,1.2611470003619716e-06,0.0,0.012101086910738955,1.1963850610715767
2015-11-10 00:00:00+00:00,-0.002208043304566695,2.9775155676536216e-06,0.0,-0.0022110208201343486,1.1937398287926497
2015-11-11 00:00:00+00:00,0.00016194446134150343,1.8436996264370454e-07,0.0,0.00016176009137885972,1.1939329282564377
2015-11-12 00:00:00+00:00,-0.002557178154714843,2.730366988660832e-07,0.0,-0.002557451191413709,1.1908795030666002
2015-11-13 00:00:00+00:00,-0.002047134325901343,9.86707900607936e-07,0.0,-0.0020481210338019512,1.1884404377076458
2015-11-16 00:00:00+00:00,0.003669996534539938,6.317842261215747e-07,0.0,0.0036693647503138163,1.1928012591576178
2015-11-17 00:00:00+00:00,0.0028572040567841125,2.322246934553633e-06,0.0,0.002854881809849559,1.1962065657751524
2015-11-18 00:00:00+00:00,0.0010652861227597483,7.066287699834638e-06,0.0,0.0010582198350599136,1.1974724152898846
2015-11-19 00:00:00+00:00,-0.0001995246422811176,5.762128655389637e-07,0.0,-0.00020010085514665657,1.1972328000355705
2015-11-20 00:00:00+00:00,-0.005892300140694393,4.403555136700752e-06,0.0,-0.005896703695831094,1.1901730729588307
2015-11-23 00:00:00+00:00,0.003917716360051875,1.8774758483975059e-06,0.0,0.003915838884203478,1.1948335989568548
2015-11-24 00:00:00+00:00,0.0018292264613016828,5.650114663139722e-07,0.0,0.001828661449835369,1.1970185450982351
2015-11-25 00:00:00+00:00,-0.0032882100184132563,9.334239462174113e-07,0.0,-0.0032891434423594737,1.1930813794002426
2015-11-26 00:00:00+00:00,0.0006124531151764771,2.7572643962709047e-06,0.0,0.0006096958507802062,1.193808796166906
2015-11-27 00:00:00+00:00,0.0014627241858264563,1.5282582936136187e-06,0.0,0.0014611959275328426,1.1955531847181178
2015-11-30 00:00:00+00:00,0.005236083369509998,9.778310367225152e-07,0.0,0.005235105538473276,1.201812031816975
2015-12-01 00:00:00+00:00,-0.001953452812804384,2.0320426217251277e-06,0.0,-0.0019554848554261092,1.199461906589688
2015-12-02 00:00:00+00:00,-0.004839325341058848,5.698266541742575e-07,0.0,-0.004839895167713023,1.1936566367041288
2015-12-03 00:00:00+00:00,0.0018345022357527147,1.7448974100791702e-06,0.0,0.0018327573383426356,1.1958443196645097
2015-12-04 00:00:00+00:00,-0.013427977117949607,2.0268412408840143e-06,0.0,-0.013430003959190492,1.1797841257168398
2015-12-07 00:00:00+00:00,0.0017025685846863892,7.0601304729522895e-06,0.0,0.001695508454213437,1.1817844596761395
2015-12-08 00:00:00+00:00,0.0071228507825182264,6.148177069212183e-07,0.0,0.007122235964811305,1.1902014074575
2015-12-09 00:00:00+00:00,-0.00046731316706704034,1.6884867448307557e-06,0.0,-0.0004690016538118711,1.1896432010290332
2015-12-10 00:00:00+00:00,-0.009644891488307956,7.363147631741896e-07,0.0,-0.00964562780307113,1.178168345493453
2015-12-11 00:00:00+00:00,0.0014788496520203168,3.2440181102146915e-06,0.0,0.0014756056339101022,1.1799068573417577
2015-12-14 00:00:00+00:00,0.0010559933922476637,9.332369989794489e-07,0.0,0.0010550601552486842,1.1811517300538437
2015-12-15 00:00:00+00:00,-0.0018694099782613836,1.962955085852554e-06,0.0,-0.0018713729333472361,1.1789413546760446
2015-12-16 00:00:00+00:00,0.005232294952668151,6.232815180810412e-07,0.0,0.00523167167115007,1.1851091887632503
2015-12-17 00:00:00+00:00,0.004295653253548559,5.477512339801274e-07,0.0,0.004295105502314578,1.190199357760751
2015-12-18 00:00:00+00:00,0.005701059213260968,1.1281804812333513e-06,0.0,0.005699931032779735,1.196983412015246
2015-12-21 00:00:00+00:00,-0.003514056387048935,1.1025920444408338e-06,0.0,-0.0035151589790933763,1.192775825026675
2015-12-22 00:00:00+00:00,-0.0017475567083831008,1.3535206143229174e-06,0.0,-0.0017489102289974237,1.1906897671853849
2015-12-23 00:00:00+00:00,-0.002203819341304167,7.552159821337904e-07,0.0,-0.002204574557286301,1.1880648028190268
2015-12-24 00:00:00+00:00,-0.0005827892996833565,3.379298251421345e-07,0.0,-0.0005831272295084986,1.1873720098820824
2015-12-25 00:00:00+00:00,-0.0035991941632252385,2.4408640676062696e-05,0.0,-0.003623602803901301,1.1830694453377997
2015-12-28 00:00:00+00:00,0.00019368087445705004,9.746349262793566e-07,0.0,0.0001927062395307707,1.1832974302017145
2015-12-29 00:00:00+00:00,0.002246523821597798,7.102754793899227e-07,0.0,0.002245813546118408,1.1859548955995485
2015-12-30 00:00:00+00:00,0.0011484308445944788,6.985937962642713e-07,0.0,0.0011477322507982145,1.1873160542812202
2015-12-31 00:00:00+00:00,-0.0005414945616941993,7.036241800518358e-07,0.0,-0.0005421981858742511,1.1866722936705296
2016-01-01 00:00:00+00:00,0.004314217794165168,6.038210249364268e-07,0.0,0.004313613973140232,1.1917911398580454
2016-01-04 00:00:00+00:00,-0.0012012964282121091,4.6528513546529004e-05,0.0,-0.0012478249417586381,1.1903039931483634
2016-01-05 00:00:00+00:00,0.0007577292509160277,4.5734467449131675e-05,0.0,0.000711994783466896,1.1911514833822248
2016-01-06 00:00:00+00:00,0.003365993500842999,4.5529366947446425e-05,0.0,0.0033204641338955526,1.195106659160832
2016-01-07 00:00:00+00:00,0.002730612064294244,9.110017026382964e-07,0.0,0.0027297010625916057,1.1983689430782534
2016-01-08 00:00:00+00:00,0.0001975449354732959,2.8909990339730053e-05,0.0,0.00016863494513356584,1.1985710299592192
2016-01-11 00:00:00+00:00,0.006703635772941873,2.6189164667257766e-06,0.0,0.0067010168564751475,1.2066026746346588
2016-01-12 00:00:00+00:00,7.946617173741296e-05,1.056466727009356e-06,0.0,7.84097050104036e-05,1.2066972839944416
2016-01-13 00:00:00+00:00,0.0022903420632411926,1.2406816919817544e-06,0.0,0.0022891013815492106,1.209459536414345
2016-01-14 00:00:00+00:00,0.004685103280557543,7.266232538082091e-07,0.0,0.0046843766573037345,1.2151251004346777
2016-01-15 00:00:00+00:00,-0.0027997033053444227,1.1435426248435633e-06,0.0,-0.002800846847969266,1.2117217211272369
2016-01-18 00:00:00+00:00,0.010270267414689838,3.0106271617087567e-06,0.0,0.010267256787528128,1.2241627791930758
2016-01-19 00:00:00+00:00,-0.0006147781856098877,4.518075795187926e-06,0.0,-0.0006192962614050756,1.2234046597605703
2016-01-20 00:00:00+00:00,0.0007746825337831126,4.238523092430141e-07,0.0,0.0007742586814738696,1.2243518914393454
2016-01-21 00:00:00+00:00,-0.0014934274607869519,8.559589864619327e-07,0.0,-0.0014942834197734138,1.2225223627079993
2016-01-22 00:00:00+00:00,-0.007350792041400822,8.354258071149812e-07,0.0,-0.007351627467207937,1.2135348337270393
2016-01-25 00:00:00+00:00,0.0003496867242796873,3.3906946676661277e-06,0.0,0.0003462960296120212,1.213955076021755
2016-01-26 00:00:00+00:00,0.003284390792388774,1.4290329054908e-06,0.0,0.003282961759483283,1.217940444114065
2016-01-27 00:00:00+00:00,-0.005741525960884056,9.42282309356729e-07,0.0,-0.005742468243193413,1.210946459791639
2016-01-28 00:00:00+00:00,0.0012626702572776265,2.0888915322970174e-06,0.0,0.0012605813657453294,1.2124729563337677
2016-01-29 00:00:00+00:00,-0.005807896013886857,8.642098328840928e-07,0.0,-0.005808760223719741,1.2054299916526803
2016-02-01 00:00:00+00:00,0.00032138023822873016,8.812911045565614e-07,0.0,0.0003204989471241736,1.205816330695837
2016-02-02 00:00:00+00:00,-0.0075522324353389505,4.0131047377087075e-05,0.0,-0.007592363482716038,1.1966613348197992
2016-02-03 00:00:00+00:00,0.004560998317332475,3.8280744138053687e-05,0.0,0.004522717573194421,1.2020734960679509
2016-02-04 00:00:00+00:00,-0.011893534552113701,9.488964656877403e-07,0.0,-0.011894483448579388,1.1877754527649946
2016-02-05 00:00:00+00:00,0.0018065400263525028,5.8000663402440194e-05,0.0,0.0017485393629500625,1.1898523248985002
2016-02-08 00:00:00+00:00,0.0015317984013323534,1.4257225647986261e-06,0.0,0.0015303726787675549,1.191673242388293
2016-02-09 00:00:00+00:00,0.0017139535367153428,2.939962371238328e-05,0.0,0.0016845539130029596,1.1936806802117792
2016-02-10 00:00:00+00:00,-0.0003612823851207627,2.884145126617248e-05,0.0,-0.00039012383638693517,1.193214996925394
2016-02-11 00:00:00+00:00,0.002373090430203116,2.843101652396678e-05,0.0,0.0023446594136791493,1.1960126797004782
2016-02-12 00:00:00+00:00,0.002276272746568835,1.2493192792827138e-06,0.0,0.0022750234272895524,1.198733636566132
2016-02-15 00:00:00+00:00,-0.004332177824295406,2.8374285393539828e-05,0.0,-0.004360552109688946,1.1935064960782484
2016-02-16 00:00:00+00:00,0.0010839919862580894,2.9128291656153895e-05,0.0,0.0010548636946019355,1.194765482750233
2016-02-17 00:00:00+00:00,0.002710732467716564,5.021285781935517e-07,0.0,0.0027102303391383703,1.198003572409738
2016-02-18 00:00:00+00:00,-0.0011987804402753687,8.701837671294844e-07,0.0,-0.0011996506240424983,1.1965663866764915
2016-02-19 00:00:00+00:00,0.0021654145893185645,9.447369611942425e-07,0.0,0.00216446985235737,1.1991563185467968
2016-02-22 00:00:00+00:00,0.0016012934533212349,3.858544501051109e-07,0.0,0.0016009075988711297,1.2010760570093928
2016-02-23 00:00:00+00:00,-7.838846813850234e-05,2.8352754150345805e-05,0.0,-0.00010674122228884815,1.2009478526830057
2016-02-24 00:00:00+00:00,0.002215436990544806,2.8703716326331513e-05,0.0,0.002186733274218475,1.2035740053130688
2016-02-25 00:00:00+00:00,-0.00026002154973421755,2.8592178535066054e-05,0.0,-0.0002886137282692836,1.2032266373321474
2016-02-26 00:00:00+00:00,-0.0010287983161807244,2.3671708039557066e-05,0.0,-0.0010524700242202816,1.201960277364012
2016-02-29 00:00:00+00:00,-0.00614094172277598,3.3844335491502075e-05,0.0,-0.006174786058267482,1.1945384298007533
2016-03-01 00:00:00+00:00,-0.0005357658419760223,4.469438259225239e-05,0.0,-0.0005804602245682748,1.1938450477555358
2016-03-02 00:00:00+00:00,-0.004622780778476993,1.0646704487158516e-06,0.0,-0.004623845448925709,1.188324892764749
2016-03-03 00:00:00+00:00,-0.002862841934019302,6.469400797643939e-05,0.0,-0.0029275359419957416,1.184846028930412
2016-03-04 00:00:00+00:00,-0.0042855458417682905,3.337178599543373e-05,0.0,-0.004318917627763724,1.1797287765298785
2016-03-07 00:00:00+00:00,0.0008353925600333551,7.800739522757764e-05,0.0,0.0007573851648057775,1.1806222856037167
2016-03-08 00:00:00+00:00,0.0006695378372164357,3.2652664169754796e-05,0.0,0.000636885173046681,1.1813742064323862
2016-03-09 00:00:00+00:00,0.0022217780581415443,3.452184975600138e-05,0.0,0.002187256208385543,1.183958174499832
2016-03-10 00:00:00+00:00,-0.00019366785018923088,5.608826124172977e-05,0.0,-0.00024975611143096066,1.183662473710072
2016-03-11 00:00:00+00:00,0.00031583732212150527,8.858556743790367e-07,0.0,0.00031495146644712626,1.1840352699419454
2016-03-14 00:00:00+00:00,-0.0028778451746865764,2.7084402052124687e-06,0.0,-0.0028805536148917886,1.1806245928649548
2016-03-15 00:00:00+00:00,0.001418570135190626,7.124223069446531e-07,0.0,0.0014178577128836814,1.1822985505499684
2016-03-16 00:00:00+00:00,0.003471112555173057,4.7430096303776317e-07,0.0,0.003470638254210019,1.1864018811274042
2016-03-17 00:00:00+00:00,-0.0036575220184075037,7.183940713381549e-07,0.0,-0.003658240412478842,1.182061737820423
2016-03-18 00:00:00+00:00,0.0029954588589522274,4.688586124845628e-05,0.0,0.002948572997703771,1.185547133142179
