ts_ms,coin,funding_rate_normalized,annualized_pct
1686740400133,LINK,-3.1274e-05,-27.396024
1686744000195,LINK,-2.49055e-05,-21.817218
1686747600070,LINK,-3.05755e-05,-26.784138
1686751200144,LINK,-4.0774e-05,-35.718024
1686754800068,LINK,-4.21677e-05,-36.938905
1686758400298,LINK,-2.97193e-05,-26.034107
1686762000012,LINK,-4.00302e-05,-35.066455
1686765600338,LINK,-2.89732e-05,-25.380523
1686769200261,LINK,-2.41776e-05,-21.179578
1686772800061,LINK,-3.00909e-05,-26.359628
1686776400121,LINK,-1.53127e-05,-13.413925
1686780000206,LINK,-2.22426e-05,-19.484518
1686783600104,LINK,-2.66724e-05,-23.365022
1686787200065,LINK,-1.29413e-05,-11.336579
1686790800191,LINK,-2.17689e-05,-19.069556
1686794400166,LINK,-2.78034e-05,-24.355778
1686798000003,LINK,-3.17881e-05,-27.846376
1686801600143,LINK,-2.64857e-05,-23.201473
1686805200129,LINK,-2.63188e-05,-23.055269
1686808800070,LINK,-2.6645e-05,-23.34102
1686812400043,LINK,-2.64321e-05,-23.15452
1686816000059,LINK,-3.18854e-05,-27.93161
1686819600001,LINK,-3.41187e-05,-29.887981
1686823200114,LINK,-3.80463e-05,-33.328559
1686826800150,LINK,-3.36797e-05,-29.503417
1686830400113,LINK,-2.93891e-05,-25.744852
1686834000060,LINK,-3.67521e-05,-32.19484
1686837600169,LINK,-1.8779e-05,-16.450404
1686841200037,LINK,-3.24134e-05,-28.394138
1686844800082,LINK,-3.21246e-05,-28.14115
1686848400181,LINK,-2.89151e-05,-25.329628
1686852000061,LINK,-4.84437e-05,-42.436681
1686855600138,LINK,-2.54741e-05,-22.315312
1686859200087,LINK,-3.25953e-05,-28.553483
1686862800184,LINK,-2.77233e-05,-24.285611
1686866400161,LINK,-3.44258e-05,-30.157001
1686870000091,LINK,-4.24666e-05,-37.200742
1686873600016,LINK,-3.82218e-05,-33.482297
1686877200117,LINK,-4.31814e-05,-37.826906
1686880800014,LINK,-4.67357e-05,-40.940473
1686884400154,LINK,-4.38694e-05,-38.429594
1686888000030,LINK,-4.1783e-05,-36.601908
1686891600216,LINK,-4.05332e-05,-35.507083
1686895200209,LINK,-3.41171e-05,-29.88658
1686898800108,LINK,-3.77866e-05,-33.101062
1686902400181,LINK,-4.29383e-05,-37.613951
1686906000086,LINK,-3.65495e-05,-32.017362
1686909600118,LINK,-3.9065e-05,-34.22094
1686913200496,LINK,-4.05033e-05,-35.480891
1686916800005,LINK,-5.13683e-05,-44.998631
1686920400472,LINK,-6.10618e-05,-53.490137
1686924000155,LINK,-5.52669e-05,-48.413804
1686927600164,LINK,-3.71983e-05,-32.585711
1686931200039,LINK,-4.20937e-05,-36.874081
1686934800109,LINK,-4.41227e-05,-38.651485
1686938400049,LINK,-4.64607e-05,-40.699573
1686942000574,LINK,-3.14255e-05,-27.528738
1686945600020,LINK,-1.94669e-05,-17.053004
1686949200129,LINK,-6.24696e-05,-54.72337
1686952800105,LINK,-6.84231e-05,-59.938636
1686956400106,LINK,-6.40395e-05,-56.098602
1686960000166,LINK,-6.51026e-05,-57.029878
1686963600148,LINK,-8.04647e-05,-70.487077
1686967200128,LINK,-7.67642e-05,-67.245439
1686970800070,LINK,-7.67605e-05,-67.242198
1686974400073,LINK,-7.97828e-05,-69.889733
1686978000241,LINK,-8.84398e-05,-77.473265
1686981600074,LINK,-9.02093e-05,-79.023347
1686985200099,LINK,-8.9379e-05,-78.296004
1686988800026,LINK,-8.39177e-05,-73.511905
