ts_ms,coin,funding_rate_normalized,annualized_pct
1686697200103,DOGE,-2.79577e-05,-24.490945
1686700800130,DOGE,-3.66575e-05,-32.11197
1686704400103,DOGE,-4.5559e-05,-39.909684
1686708000172,DOGE,-3.87883e-05,-33.978551
1686711600120,DOGE,-4.30383e-05,-37.701551
1686715200042,DOGE,-3.59705e-05,-31.510158
1686718800158,DOGE,-2.5692e-05,-22.506192
1686722400156,DOGE,-3.12668e-05,-27.389717
1686726000038,DOGE,-2.71928e-05,-23.820893
1686729600419,DOGE,-4.28583e-05,-37.543871
1686733200416,DOGE,-3.61767e-05,-31.690789
1686736800013,DOGE,-3.00627e-05,-26.334925
1686740400133,DOGE,-2.44483e-05,-21.416711
1686744000195,DOGE,-2.75117e-05,-24.100249
1686747600070,DOGE,-2.86831e-05,-25.126396
1686751200144,DOGE,-3.59855e-05,-31.523298
1686754800068,DOGE,-1.85555e-05,-16.254618
1686758400298,DOGE,-2.87703e-05,-25.202783
1686762000012,DOGE,-3.06036e-05,-26.808754
1686765600338,DOGE,-3.57033e-05,-31.276091
1686769200261,DOGE,-4.28786e-05,-37.561654
1686772800061,DOGE,-6.01205e-05,-52.665558
1686776400121,DOGE,-0.0001380062,-120.893431
1686780000206,DOGE,-0.000106958,-93.695208
1686783600104,DOGE,-9.20994e-05,-80.679074
1686787200065,DOGE,-9.15132e-05,-80.165563
1686790800191,DOGE,-7.82152e-05,-68.516515
1686794400166,DOGE,-7.41922e-05,-64.992367
1686798000003,DOGE,-5.21809e-05,-45.710468
1686801600143,DOGE,-5.8304e-05,-51.074304
1686805200129,DOGE,-5.69932e-05,-49.926043
1686808800070,DOGE,-4.91522e-05,-43.057327
1686812400043,DOGE,-5.09371e-05,-44.6209
1686816000059,DOGE,-4.29128e-05,-37.591613
1686819600001,DOGE,-5.73984e-05,-50.280998
1686823200114,DOGE,-6.46921e-05,-56.67028
1686826800150,DOGE,-3.30212e-05,-28.926571
1686830400113,DOGE,-3.41674e-05,-29.930642
1686834000060,DOGE,-3.30162e-05,-28.922191
1686837600169,DOGE,-2.68719e-05,-23.539784
1686841200037,DOGE,-2.86825e-05,-25.12587
1686844800082,DOGE,-2.66079e-05,-23.30852
1686848400181,DOGE,-2.80569e-05,-24.577844
1686852000061,DOGE,-2.64931e-05,-23.207956
1686855600138,DOGE,-2.85669e-05,-25.024604
1686859200087,DOGE,-1.9092e-05,-16.724592
1686862800184,DOGE,-2.66338e-05,-23.331209
1686866400161,DOGE,-3.02379e-05,-26.4884
1686870000091,DOGE,-2.87647e-05,-25.197877
1686873600016,DOGE,-3.50114e-05,-30.669986
1686877200117,DOGE,-3.95872e-05,-34.678387
1686880800014,DOGE,-3.66024e-05,-32.063702
1686884400154,DOGE,-2.91732e-05,-25.555723
1686888000030,DOGE,-2.71869e-05,-23.815724
1686891600216,DOGE,-4.46996e-05,-39.15685
1686895200209,DOGE,-3.9173e-05,-34.315548
1686898800108,DOGE,-2.59555e-05,-22.737018
1686902400181,DOGE,-3.44682e-05,-30.194143
1686906000086,DOGE,-3.06545e-05,-26.853342
1686909600118,DOGE,-3.5187e-05,-30.823812
1686913200496,DOGE,-4.73056e-05,-41.439706
1686916800005,DOGE,-3.94318e-05,-34.542257
1686920400472,DOGE,-4.35575e-05,-38.15637
1686924000155,DOGE,-4.45586e-05,-39.033334
1686927600164,DOGE,-4.2482e-05,-37.214232
1686931200039,DOGE,-5.32075e-05,-46.60977
1686934800109,DOGE,-4.89844e-05,-42.910334
1686938400049,DOGE,-4.75493e-05,-41.653187
1686942000574,DOGE,-3.76642e-05,-32.993839
1686945600020,DOGE,-2.14272e-05,-18.770227
1686949200129,DOGE,-7.53875e-05,-66.03945
1686952800105,DOGE,-8.05441e-05,-70.556632
