sticky,a,thr,carry,weights,train_ret,train_ann,train_dd,train_calmar,test_ret,test_ann,test_dd,test_calmar,fwd_ret,fwd_ann,fwd_dd,fwd_calmar
0,0.05,0.1,False,equal,63.72829300939578,28.21803594603949,7.206660397811914,3.9155495594890315,-2.7371295560858377,-2.885245417754856,7.599049861838991,-0.3796850224978809,5.017923616825137,18.55386674152628,2.687925945931202,6.902670354297466
0,0.05,0.1,False,invvol,61.8414013957669,27.47094594951278,7.206660397811914,3.8118829573062034,-2.9335940188557674,-3.0921712940371604,7.268981225702453,-0.4253926648074871,4.68360859104191,17.24709614432973,2.4520487273727687,7.033749350816946
0,0.05,0.1,True,equal,73.06020232907923,31.851662026026318,7.155738471286732,4.451205442154569,-2.282574232942236,-2.406397844755126,7.263557811746724,-0.3312974037135723,5.119520145561052,18.953033941315578,2.658354269816565,7.129611788959715
0,0.05,0.1,True,invvol,67.54536005998186,29.716412171432903,7.155738471286732,4.152808587216206,-2.6611891794693032,-2.805255186074529,7.0064694149119315,-0.4003807081643829,4.747560331294132,17.49627305646011,2.4243638908500342,7.2168510356444635
0,0.05,0.2,False,equal,66.64327411002127,29.363841938406175,7.206660397811914,4.074542203670596,-2.861842669701753,-3.016601965572241,7.804649262131502,-0.3865134568197606,5.2675116475410455,19.53619612611788,2.7767735936841453,7.035574009546022
0,0.05,0.2,False,invvol,66.0507954044778,29.13176312740009,7.206660397811914,4.042338825379517,-3.0419927775000133,-3.206332268335077,7.417451265528419,-0.4322687340375344,4.873439891203435,17.98784267268434,2.5500009464983653,7.054053331778194
0,0.05,0.2,True,equal,75.99205627399269,32.97309255111303,7.155738471286732,4.607923093251879,-2.402652529821192,-2.5329052525091322,7.460699603104903,-0.33949969671142083,5.3696429827731595,19.939831540910745,2.74776343077332,7.256749732381057
0,0.05,0.2,True,invvol,71.59621599133868,31.288162596677218,7.155738471286732,4.372457534917572,-2.7835067440905137,-2.9340941869987813,7.198503917534338,-0.40759777595617114,4.93641804420184,18.23432631537669,2.5223732179580627,7.229035808641328
0,0.05,0.5,False,equal,75.17988688001691,32.66337246122602,7.261627663149495,4.498078664509679,-2.463577259042815,-2.5970886843348806,7.964251266639,-0.32609326318139636,5.473935920055872,20.35301081373624,3.2450747676050273,6.271969760732951
0,0.05,0.5,False,invvol,75.64768913591924,32.84185517298732,7.206660397811914,4.557153155566865,-2.5907415319688765,-2.731047543299625,7.513109049296363,-0.363504312978846,5.003867752896474,18.498717259517882,2.870897401800032,6.443531297189275
0,0.05,0.5,True,equal,84.57952448238811,36.20552728330093,7.155738471286732,5.05964931901578,-2.050121858947962,-2.1614754903589994,7.634847886264906,-0.2831065559600074,5.578118513357366,20.766764221524525,3.2172252843022497,6.4548679021178375
0,0.05,0.5,True,invvol,80.66879700813733,34.74293696557162,7.155738471286732,4.855255275885483,-2.329156835963808,-2.4554755405055473,7.2613280457687885,-0.3381579134048853,5.061805264803376,18.72615808416491,2.845102257334975,6.581892807503453
0,0.1,0.1,False,equal,48.086906777550745,21.889105973546098,7.206660397811914,3.0373438965144057,-3.744650380182757,-3.946171162356815,8.007371469735148,-0.4928172968210427,0.43278963341413235,1.512537794016633,2.9849008104765096,0.5067296670991125
0,0.1,0.1,False,invvol,42.9121459255438,19.72287075215626,7.206660397811914,2.736755953998404,-5.7452844759625865,-6.051038282166954,7.938616787202379,-0.7622282879205937,0.23399934311545412,0.8157856077283476,2.7098355019127607,0.30104617315424437
0,0.1,0.1,True,equal,57.279413297256255,25.646639890085332,7.155738471286732,3.584066130001199,-3.1986941144688696,-3.3713510784469825,7.442639182352384,-0.4529779015004466,0.5279510630443074,1.8472858760546051,2.91153315754773,0.6344718662282045
0,0.1,0.1,True,invvol,46.36458158045818,21.172343141800056,7.155738471286732,2.958792195488509,-4.961350350107486,-5.226550659786355,7.262140970108522,-0.7196983205502622,-0.0859891404200841,-0.29859653289912025,2.702718104927593,-0.1104800875661873
0,0.1,0.2,False,equal,49.895990488629735,22.637537009266495,7.206660397811914,3.141196582003462,-3.752278531254438,-3.9542013355362227,8.161098428832702,-0.4845182753299791,0.4466653690973432,1.5612994032583538,3.1005434165555346,0.503556697487835
0,0.1,0.2,False,invvol,44.471487259053035,20.37967113139687,7.206660397811914,2.8278939212377128,-5.726995030381721,-6.031806987698197,8.066195108933927,-0.7477883817882746,0.4134929899299866,1.4447539514462093,2.7400701373925695,0.5272689672173962
0,0.1,0.2,True,equal,59.09061193740071,26.374025567486914,7.155738471286732,3.6857168094272716,-3.210927101248917,-3.3842327569559183,7.592726163860675,-0.4457203755172881,0.5424247836181229,1.8982686889348788,3.029222924647057,0.6266520279804271
0,0.1,0.2,True,invvol,47.76220025215612,21.75429357595484,7.155738471286732,3.0401185933843977,-4.963130480681743,-5.228423302098517,7.398199282971474,-0.7067156617601317,0.06355292381559074,0.2210959544514779,2.7504327647894122,0.08038587864495796
0,0.1,0.5,False,equal,58.77592510652079,26.247941771594064,7.206660397811914,3.6421782521573323,-3.8399049874378144,-4.04644341176107,8.261462224341853,-0.4897974840142089,0.4617927851814807,1.6144786301693692,3.540214003954223,0.4560398406328222
0,0.1,0.5,False,invvol,50.99104345328562,23.088393544155792,7.206660397811914,3.203757672717017,-5.852513657690562,-6.1637853054615,8.004518265393589,-0.7700382585307801,0.14238954547767246,0.49584639060682445,3.040572093143512,0.16307667617056595
0,0.1,0.5,True,equal,68.03636119885323,29.9079189373715,7.155738471286732,4.179571270998885,-3.325055735055038,-3.5044091030399627,7.727483191333739,-0.45349941452737247,0.5588203321232665,1.9560429829307058,3.4685046928361163,0.5639441650376706
0,0.1,0.5,True,invvol,53.822744437079976,24.246803613259416,7.155738471286732,3.388441837352309,-5.12105314015836,-5.39454538696218,7.380564272528534,-0.7309123242841219,-0.15293632772030996,-0.5306299122846414,3.0362862290051584,-0.17476280965069052
12,0.0,0.1,False,equal,80.70686405773996,34.75724907630251,7.206660397811914,4.822934224409339,2.1151353281382512,2.2325716391266237,5.806532482814641,0.3844930938962755,5.066347835747487,18.744003640349895,3.0271734045915433,6.191916066624874
12,0.0,0.1,False,invvol,77.9807237042711,33.7284901387791,7.206660397811914,4.680183091327537,-0.5682413785716101,-0.599351691534955,7.568134679730409,-0.07919411016035262,4.126438050715042,15.092076000290366,3.337704081535653,4.521693844514404
12,0.0,0.1,True,equal,89.95852478829755,38.19236762723084,7.155738471286732,5.337306244559152,2.267292830911405,2.3932757791382597,5.761176022664594,0.4154144517930124,5.154058222386371,19.088949923827215,2.980721891250704,6.404136521377222
12,0.0,0.1,True,invvol,84.56395206933189,36.19973392343417,7.155738471286732,5.058839708674372,-0.02704602359735464,-0.028530997975406702,6.904411527311149,-0.004132285258859389,4.172723649244503,15.270015703305639,3.3210340893567003,4.597970178097001
12,0.0,0.2,False,equal,83.59901765248297,35.840278105086696,7.206660397811914,4.97321590399466,2.0268844259277996,2.1393697361670405,5.986618080376438,0.3573586468092378,5.311049164284887,19.7081431522101,3.064155454687112,6.431835278482156
12,0.0,0.2,False,invvol,81.27876929007658,34.97208924775605,7.206660397811914,4.852745559978693,-0.6229473753502357,-0.6570428467878919,7.747860954587216,-0.08480312832651982,4.356963752476828,15.98024866984671,3.3318398556592133,4.796223516776731
